seed,input,target
289398,4 34 16 17,4 38 24 31
289398,8 52 37 46,8 50 27 53
289398,18 30 35 26,18 58 23 9
289398,9 51 47 50,9 50 17 37
289398,50 56 19 12,50 6 15 7
289398,37 16 23 2,37 23 6 8
289398,50 52 48 21,50 2 40 11
289398,9 39 59 42,9 38 17 29
289398,36 52 48 22,36 18 26 8
289398,37 22 44 46,37 59 13 29
289398,44 23 23 13,44 17 40 53
289398,29 20 21 26,29 9 20 6
289398,47 31 8 37,47 8 6 33
289398,32 56 25 54,32 18 43 27
289398,1 22 19 47,1 23 32 9
289398,30 59 43 31,30 19 22 13
289398,2 11 3 42,2 13 16 28
289398,56 54 18 36,56 0 18 54
289398,26 50 51 40,26 46 27 57
289398,17 6 54 14,17 13 37 21
289398,47 5 37 21,47 42 9 20
289398,7 19 42 57,7 16 28 45
289398,8 14 52 6,8 12 34 30
289398,37 14 45 49,37 21 56 15
289398,33 38 33 12,33 41 4 16
289398,27 40 24 52,27 57 31 13
289398,34 50 4 3,34 14 18 11
289398,39 15 14 19,39 24 38 27
289398,41 10 17 29,41 51 48 17
289398,21 19 17 5,21 30 27 22
289398,52 41 45 13,52 13 28 31
289398,24 1 0 27,24 25 25 2
289398,7 24 29 32,7 21 0 32
289398,13 43 43 42,13 26 59 11
289398,59 54 18 47,59 3 11 28
289398,44 36 13 47,44 0 13 20
289398,37 36 25 25,37 43 18 43
289398,4 33 54 29,4 37 11 40
289398,19 46 46 36,19 25 51 27
289398,52 39 31 34,52 21 12 56
289398,2 44 8 21,2 46 44 15
289398,59 35 51 48,59 24 45 33
289398,49 49 7 21,49 38 35 56
289398,53 2 17 21,53 55 42 13
289398,44 59 15 31,44 23 38 49
289398,27 43 0 42,27 50 50 12
289398,31 31 7 50,31 42 49 29
289398,4 44 14 35,4 48 52 27
289398,57 50 33 43,57 7 30 3
289398,56 10 59 6,56 46 25 21
289398,30 51 48 45,30 11 29 54
289398,48 0 59 37,48 48 27 14
289398,48 17 5 43,48 55 50 13
289398,31 8 49 51,31 39 8 59
289398,45 6 15 58,45 41 56 4
289398,41 46 16 50,41 37 23 43
289398,51 48 22 49,51 19 41 30
289398,5 43 7 57,5 48 45 22
289398,16 21 38 28,16 47 5 23
289398,44 29 12 14,44 13 5 19
289398,33 0 40 3,33 33 3 6
289398,57 52 32 31,57 9 31 42
289398,14 37 53 2,14 51 4 6
289398,38 9 58 20,38 37 15 45
289398,30 55 38 1,30 15 53 54
289398,36 3 23 50,36 39 52 2
289398,11 26 40 22,11 47 37 59
289398,12 2 11 9,12 14 5 4
289398,48 34 28 14,48 2 20 34
289398,9 53 17 50,9 52 49 29
289398,32 37 22 41,32 49 11 22
289398,24 9 35 37,24 23 18 55
289398,45 40 22 50,45 35 57 7
289398,16 14 47 40,16 0 47 37
289398,26 19 43 42,26 35 8 40
289398,47 6 40 46,47 43 33 9
289398,42 50 21 25,42 22 3 28
289398,45 19 14 26,45 54 48 14
289398,38 11 0 49,38 29 29 58
289398,43 9 11 10,43 42 53 43
289398,54 44 15 31,54 18 3 34
289398,37 8 36 34,37 35 41 5
289398,22 22 49 0,22 4 43 43
289398,31 6 55 27,31 37 12 49
289398,1 37 11 13,1 38 29 32
289398,17 24 15 55,17 41 56 1
289398,57 55 1 18,57 2 3 11
289398,55 5 14 38,55 50 44 2
289398,36 2 58 53,36 38 16 39
289398,56 11 28 33,56 47 15 58
289398,24 42 23 56,24 56 39 15
289398,9 47 16 14,9 46 52 46
289398,34 36 55 42,34 40 25 57
289398,5 56 53 26,5 51 4 20
289398,5 43 8 12,5 48 46 58
289398,28 41 27 12,28 59 36 28
289398,38 29 46 37,38 57 13 50
289398,3 49 9 19,3 42 41 50
289398,5 2 11 22,5 7 18 40
289398,37 38 48 5,37 45 33 38
289398,0 9 59 20,0 9 58 38
289398,40 38 17 8,40 8 15 13
289398,9 34 36 21,9 33 49 10
289398,39 15 0 59,39 24 24 43
289398,27 57 27 42,27 44 11 23
289398,31 2 7 58,31 33 30 18
289398,2 14 22 1,2 16 48 49
289398,4 2 35 30,4 6 31 41
289398,24 50 21 6,24 44 15 11
289398,50 40 47 22,50 10 27 9
289398,14 41 27 47,14 25 2 49
289398,39 29 48 58,39 58 16 34
289398,57 3 56 38,57 50 6 34
289398,56 36 54 58,56 22 46 24
289398,14 16 57 21,14 0 57 38
289398,7 48 55 52,7 45 20 42
289398,7 56 38 38,7 53 21 19
289398,58 25 18 48,58 33 21 59
289398,4 31 22 28,4 35 57 35
289398,13 38 48 49,13 51 19 28
289398,20 5 10 32,20 25 35 47
289398,52 12 45 34,52 44 39 43
289398,57 41 38 59,57 18 56 5
289398,57 46 0 25,57 13 13 48
289398,5 1 13 16,5 6 19 5
289398,17 44 58 8,17 21 49 47
289398,44 8 43 28,44 42 35 53
289398,12 5 17 16,12 17 4 10
289398,2 28 8 54,2 20 28 42
289398,5 30 31 58,5 35 46 24
289398,8 52 58 39,8 50 8 37
289398,19 30 20 16,19 59 39 25
289398,11 42 1 42,11 23 24 56
289398,44 24 13 44,44 18 1 45
289398,40 28 42 7,40 18 20 27
289398,39 35 16 17,39 44 50 47
289398,46 46 35 14,46 32 47 51
289398,54 31 29 34,54 25 4 38
289398,42 31 4 56,42 3 7 53
289398,47 59 52 5,47 26 48 43
289398,25 59 40 9,25 44 34 33
289398,3 50 5 51,3 53 58 9
289398,7 49 57 18,7 46 23 31
289398,45 2 58 58,45 47 25 43
289398,38 41 12 16,38 9 11 7
289398,18 37 47 20,18 55 12 42
289398,46 13 26 13,46 59 35 28
289398,5 55 2 26,5 50 52 38
289398,48 48 4 14,48 36 30 24
289398,24 35 57 34,24 19 36 40
289398,40 43 48 2,40 33 1 3
289398,45 51 13 45,45 26 39 4
289398,22 33 33 59,22 15 58 7
289398,23 51 3 59,23 44 47 26
289398,19 48 14 39,19 27 31 40
289398,53 59 46 8,53 2 48 46
289398,37 21 1 27,37 58 59 36
289398,49 12 37 56,49 51 28 44
289398,25 4 40 37,25 29 59 26
289398,31 12 19 34,31 23 32 46
289398,31 26 12 6,31 57 49 45
289398,25 50 52 2,25 45 27 29
289398,58 33 58 8,58 21 49 47
289398,23 52 12 24,23 45 57 31
289398,42 51 30 59,42 23 13 32
289398,37 10 48 44,37 27 55 19
289398,59 9 30 24,59 58 28 2
289398,34 3 13 4,34 37 20 24
289398,36 16 45 38,36 22 57 25
289398,17 53 47 27,17 30 7 24
289398,46 27 11 50,46 13 4 54
289398,11 14 33 16,11 5 38 24
289398,38 52 24 40,38 10 44 34
289398,13 43 22 38,13 26 8 36
289398,49 8 49 17,49 47 36 23
289398,57 40 43 15,57 17 20 35
289398,19 20 44 48,19 49 33 1
289398,1 19 55 34,1 10 35 49
289398,22 51 58 49,22 43 21 50
289398,28 10 1 10,28 38 39 29
289398,23 11 57 10,23 34 11 1
289398,33 15 29 50,33 28 7 57
289398,28 50 59 10,28 48 27 37
289398,29 19 42 5,29 38 0 5
289398,36 49 37 55,36 5 32 17
289398,0 58 34 11,0 58 22 33
289398,7 38 37 44,7 35 42 36
289398,22 25 3 8,22 7 0 8
289398,25 18 5 8,25 33 38 36
289398,37 15 56 14,37 22 48 52
289398,36 6 32 7,36 32 44 41
289398,24 10 38 44,24 34 42 36
289398,18 9 16 32,18 17 3 35
289398,20 48 31 33,20 58 29 12
289398,58 31 21 47,58 29 0 47
289398,52 21 6 35,52 33 39 44
289398,43 28 28 26,43 11 49 15
289398,35 22 58 55,35 57 5 50
289398,18 29 38 51,18 47 5 56
289398,8 28 6 54,8 26 22 46
289398,5 56 2 46,5 51 53 19
289398,40 14 18 10,40 54 42 52
289398,56 57 32 40,56 3 35 5
289398,18 17 47 38,18 5 42 0
289398,10 18 33 41,10 8 31 2
289398,50 13 35 6,50 43 8 4
289398,45 21 56 12,45 16 32 24
289398,44 25 2 26,44 19 11 47
289398,42 3 43 23,42 45 38 51
289398,48 46 5 5,48 34 39 34
289398,47 20 2 0,47 17 19 19
289398,52 31 1 4,52 23 24 28
289398,11 2 48 30,11 13 21 11
289398,32 37 38 40,32 49 7 47
289398,38 29 42 24,38 57 19 43
289398,6 38 11 21,6 34 25 6
289398,25 33 46 58,25 18 24 42
289398,16 58 38 33,16 34 42 5
289398,24 6 57 42,24 20 47 39
289398,27 16 32 15,27 33 45 50
289398,33 2 23 38,33 35 58 26
289398,7 39 29 21,7 36 55 36
289398,36 2 26 35,36 38 54 29
289398,1 19 21 32,1 10 41 3
289398,35 25 56 44,35 50 6 40
289398,27 33 58 44,27 10 38 2
289398,4 13 38 37,4 17 55 22
289398,27 11 40 2,27 38 8 0
289398,44 32 6 26,44 6 2 28
289398,8 55 49 44,8 53 12 26
289398,11 26 42 15,11 47 39 24
289398,41 21 51 22,41 12 33 55
289398,43 38 35 9,43 1 36 35
289398,32 15 21 23,32 27 8 21
289398,20 34 46 15,20 14 20 35
289398,41 49 4 18,41 30 34 22
289398,18 17 47 51,18 5 42 23
289398,4 33 55 39,4 37 12 51
289398,53 30 23 32,53 23 6 38
289398,24 2 36 55,24 26 12 37
289398,21 56 44 18,21 47 31 29
289398,10 45 15 51,10 25 30 11
289398,29 40 20 38,29 59 39 47
289398,31 39 25 40,31 40 15 25
289398,41 23 52 15,41 14 36 21
289398,33 7 12 59,33 30 22 41
289398,44 37 20 17,44 1 21 38
289398,49 41 51 38,49 30 11 59
289398,49 44 0 10,49 33 33 23
289398,57 50 44 17,57 7 41 58
289398,46 32 25 30,46 8 23 13
289398,39 52 46 2,39 11 27 29
289398,5 39 25 6,5 34 59 55
289398,1 36 16 51,1 37 23 44
289398,39 41 24 20,39 0 24 4
289398,23 47 49 41,23 50 19 20
289398,50 8 29 7,50 58 37 34
289398,19 25 25 30,19 44 19 59
289398,38 58 52 9,38 16 38 37
289398,13 11 26 56,13 4 20 46
289398,35 15 4 28,35 20 24 2
289398,39 53 4 29,39 12 16 45
289398,2 22 24 58,2 24 8 56
289398,32 25 6 2,32 57 53 55
289398,17 47 35 34,17 24 19 53
289398,37 31 10 45,37 48 58 13
289398,54 9 55 13,54 53 8 11
289398,46 13 19 39,46 59 48 7
289398,19 28 44 10,19 47 31 21
289398,7 5 51 46,7 2 53 19
289398,6 0 36 29,6 6 32 51
289398,58 4 1 17,58 52 53 40
289398,5 27 10 23,5 22 32 55
289398,33 0 2 21,33 33 35 56
289398,52 33 29 49,52 25 4 43
289398,34 39 11 28,34 43 54 32
289398,42 31 2 52,42 3 5 57
289398,53 48 8 10,53 11 19 9
289398,16 21 12 56,16 47 59 5
289398,35 32 21 42,35 47 18 20
289398,22 52 56 32,22 44 20 12
289398,36 57 52 21,36 13 35 56
289398,1 31 58 52,1 32 10 32
289398,5 29 55 59,5 24 49 28
289398,45 46 59 39,45 31 10 59
289398,59 8 1 1,59 57 58 59
289398,15 34 2 36,15 59 51 27
289398,55 13 22 41,55 48 10 21
289398,36 16 48 28,36 22 50 38
289398,27 5 43 0,27 22 55 55
289398,16 46 50 51,16 22 42 23
289398,7 48 3 38,7 45 48 6
289398,37 40 45 59,37 7 42 21
289398,6 30 50 46,6 36 16 22
289398,22 46 43 50,22 58 11 31
289398,2 27 43 42,2 29 52 14
289398,17 34 26 40,17 51 37 7
289398,50 40 42 12,50 10 22 34
289398,9 39 34 38,9 38 42 0
289398,20 59 36 43,20 49 5 48
289398,19 23 13 18,19 42 55 43
289398,22 14 16 56,22 36 22 48
289398,47 33 45 0,47 0 45 45
289398,5 49 7 53,5 44 41 24
289398,23 43 34 47,23 56 20 57
289398,59 49 11 25,59 18 9 24
289398,28 36 31 32,28 14 55 27
289398,56 8 47 11,56 54 11 2
289398,6 43 57 13,6 49 26 39
289398,7 53 1 21,7 50 51 32
289398,48 40 49 58,48 38 7 55
289398,31 39 41 10,31 40 31 21
289398,41 3 10 36,41 44 54 20
289398,11 36 21 33,11 57 38 41
289398,51 22 46 35,51 33 9 34
289398,50 21 13 37,50 31 24 11
289398,17 11 25 55,17 8 23 48
289398,45 26 39 42,45 11 50 12
289398,39 40 26 31,39 9 25 16
289398,48 23 13 14,48 11 4 18
289398,59 23 1 54,59 32 33 17
289398,41 39 5 23,41 0 5 28
289398,29 35 29 33,29 14 43 6
289398,36 28 35 26,36 54 29 5
289398,59 1 59 26,59 50 9 25
289398,0 46 29 51,0 46 15 36
289398,45 54 12 51,45 29 31 12
289398,9 44 7 14,9 43 40 54
289398,34 30 22 45,34 44 16 21
289398,58 52 21 30,58 0 21 11
289398,28 52 28 13,28 40 18 1
289398,29 45 16 24,29 54 40 14
289398,35 54 2 13,35 19 11 4
289398,50 6 30 2,50 56 26 28
289398,53 54 10 7,53 7 17 14
289398,51 36 32 8,51 27 19 17
289398,57 5 47 27,57 52 19 46
289398,5 28 25 58,5 23 8 56
289398,51 31 6 20,51 22 28 8
289398,30 43 12 37,30 3 15 52
289398,19 45 46 58,19 24 50 8
289398,26 43 35 15,26 59 24 39
289398,28 5 46 42,28 23 59 11
289398,45 28 58 25,45 13 31 56
289398,24 25 26 4,24 9 25 29
289398,4 52 14 14,4 56 40 54
289398,32 54 48 46,32 16 24 50
289398,38 7 50 36,38 35 15 51
289398,32 55 37 5,32 17 54 59
289398,27 12 45 1,27 39 4 5
289398,10 55 0 58,10 35 35 13
289398,42 23 16 57,42 15 1 58
289398,35 14 30 56,35 29 19 35
289398,45 18 3 55,45 53 56 1
289398,17 35 9 2,17 52 51 53
289398,10 16 29 7,10 6 25 22
289398,49 33 30 25,49 2 32 57
289398,33 13 4 20,33 26 20 0
289398,42 39 26 17,42 1 27 34
289398,11 29 18 48,11 40 58 16
289398,31 10 25 4,31 21 6 0
289398,39 49 19 48,39 8 17 25
289398,38 54 5 29,38 12 17 46
289398,27 20 56 5,27 7 53 58
289398,6 32 20 42,6 38 58 10
289398,49 49 34 5,49 38 42 47
289398,5 20 27 6,5 25 2 8
289398,33 38 26 11,33 41 17 8
289398,58 55 48 26,58 3 41 17
289398,38 55 57 44,38 13 30 4
289398,28 35 42 32,28 13 25 17
289398,22 32 15 2,22 14 9 1
289398,36 56 25 38,36 12 47 5
289398,43 24 33 26,43 17 50 36
289398,57 46 27 37,57 13 40 7
289398,1 21 43 5,1 22 55 50
289398,45 12 17 34,45 57 44 8
289398,14 0 58 7,14 14 32 39
289398,59 14 31 46,59 43 4 40
289398,48 35 38 21,48 3 31 52
289398,52 0 17 11,52 52 49 50
289398,53 7 21 46,53 50 31 7
289398,3 18 21 13,3 11 42 55
289398,58 32 7 3,58 20 27 20
289398,2 41 30 23,2 43 3 26
289398,24 25 21 23,24 9 20 3
289398,19 23 45 53,19 42 37 10
289398,48 56 31 43,48 24 15 28
289398,14 10 59 20,14 4 53 33
289398,16 32 46 9,16 58 14 13
289398,49 24 27 12,49 13 40 52
289398,42 49 57 4,42 31 18 12
289398,58 50 47 21,58 8 45 16
289398,56 31 13 38,56 27 30 48
289398,27 55 8 7,27 42 40 47
289398,36 51 40 41,36 17 27 58
289398,24 6 16 59,24 20 36 15
289398,4 47 2 58,4 41 43 21
289398,43 47 50 29,43 30 10 49
289398,4 31 46 11,4 35 1 12
289398,20 29 43 6,20 9 42 48
289398,32 54 10 9,32 16 6 5
289398,36 13 5 22,36 29 24 6
289398,10 45 14 56,10 25 39 15
289398,10 55 36 7,10 35 41 48
289398,53 34 43 7,53 27 50 57
289398,21 49 26 30,21 50 36 46
289398,5 19 7 13,5 14 11 4
289398,4 28 26 14,4 22 8 12
289398,54 43 6 4,54 17 13 17
289398,32 45 11 52,32 7 18 30
289398,6 49 19 8,6 45 54 52
289398,2 52 57 9,2 54 1 0
289398,4 1 2 43,4 5 7 40
289398,19 15 5 4,19 4 9 3
289398,24 32 17 24,24 16 3 27
289398,22 38 44 41,22 10 24 55
289398,54 37 17 29,54 21 38 57
289398,8 57 48 19,8 55 13 2
289398,32 30 9 0,32 42 41 41
289398,51 44 52 2,51 15 37 39
289398,12 29 39 16,12 41 0 16
289398,58 7 53 21,58 55 8 29
289398,46 37 24 30,46 3 27 17
289398,25 30 8 45,25 15 13 28
289398,5 51 22 10,5 56 38 28
289398,58 30 46 37,58 28 54 21
289398,58 17 20 36,58 45 15 51
289398,58 10 44 50,58 48 32 12
289398,27 36 49 24,27 13 22 6
289398,19 20 43 25,19 49 32 57
289398,8 0 29 11,8 8 27 38
289398,40 51 13 11,40 21 34 25
289398,45 36 16 50,45 1 17 37
289398,41 39 18 58,41 0 18 36
289398,51 0 16 58,51 51 47 25
289398,53 52 13 0,53 5 18 18
289398,29 38 25 8,29 17 42 40
289398,29 42 21 59,29 51 32 11
289398,17 35 56 49,17 52 8 47
289398,8 5 25 35,8 3 28 13
289398,59 55 9 16,59 4 3 19
289398,40 41 29 8,40 31 50 58
289398,47 7 57 55,47 44 21 46
289398,8 50 25 2,8 58 33 35
289398,19 43 42 11,19 22 54 45
289398,25 57 50 15,25 42 22 37
289398,24 10 39 30,24 34 43 3
289398,25 56 27 7,25 41 18 15
289398,1 57 11 29,1 58 49 18
289398,25 34 40 32,25 19 29 11
289398,0 46 28 43,0 46 14 27
289398,27 39 58 23,27 16 34 57
289398,20 19 15 7,20 39 24 21
289398,39 1 0 49,39 30 30 9
289398,7 26 28 7,7 23 1 8
289398,16 35 39 54,16 51 20 44
289398,7 46 47 21,7 43 30 51
289398,34 10 40 42,34 24 54 16
289398,41 55 3 8,41 26 29 27
289398,20 18 57 41,20 38 15 26
289398,5 48 47 35,5 43 30 45
289398,57 30 56 0,57 27 43 43
289398,48 14 28 34,48 52 30 44
289398,48 22 44 55,48 10 24 49
289398,34 45 46 15,34 9 45 50
289398,53 51 15 55,53 4 19 34
289398,51 13 32 27,51 44 6 23
289398,47 7 45 58,47 44 39 17
289398,26 17 11 26,26 33 24 0
289398,44 12 34 30,44 56 20 10
289398,28 17 59 37,28 35 14 51
289398,29 20 44 54,29 9 43 27
289398,30 54 33 4,30 14 57 51
289398,17 23 27 53,17 40 17 30
289398,10 21 16 11,10 41 57 48
289398,16 5 54 54,16 11 35 19
289398,4 47 47 32,4 41 38 40
289398,16 21 44 49,16 47 31 0
289398,44 48 21 37,44 32 53 20
289398,58 4 47 29,58 52 19 48
289398,45 9 0 48,45 44 44 32
289398,34 15 45 44,34 29 54 18
289398,50 25 54 34,50 35 19 53
289398,57 1 23 20,57 58 31 51
289398,23 6 42 49,23 29 51 10
289398,19 30 13 15,19 59 42 57
289398,29 14 41 36,29 33 4 30
289398,58 52 35 20,58 0 35 55
289398,55 50 20 13,55 5 25 38
289398,37 23 45 6,37 50 15 11
289398,31 34 4 46,31 45 49 35
289398,11 27 32 31,11 48 0 31
289398,21 5 57 25,21 26 43 18
289398,46 20 4 47,46 16 10 27
289398,54 36 9 52,54 20 29 41
289398,35 24 6 54,35 59 55 9
289398,46 48 36 13,46 34 40 53
289398,23 35 53 51,23 18 31 12
289398,34 53 19 29,34 17 6 25
289398,20 16 55 10,20 36 11 1
289398,17 5 2 56,17 12 14 30
289398,59 57 40 26,59 6 46 12
289398,11 39 45 11,11 50 15 6
289398,11 27 27 37,11 48 15 52
289398,22 13 16 12,22 35 21 33
289398,21 34 2 26,21 15 17 43
289398,54 42 58 27,54 16 34 51
289398,3 19 53 7,3 12 35 32
289398,43 57 46 23,43 20 56 39
289398,10 8 8 13,10 18 16 9
289398,53 24 42 39,53 37 9 38
289398,42 26 44 54,42 18 22 46
289398,29 33 14 28,29 12 6 24
289398,25 58 43 55,25 43 36 11
289398,2 51 30 28,2 53 23 1
289398,36 0 49 1,36 36 5 6
289398,30 55 4 47,30 15 19 26
289398,40 41 39 25,40 31 40 15
289398,17 17 50 30,17 4 54 24
289398,27 27 38 56,27 4 32 18
289398,47 16 51 4,47 53 4 8
289398,17 57 52 48,17 34 16 24
289398,31 40 26 43,31 1 27 50
289398,7 39 2 52,7 36 38 10
289398,1 17 38 41,1 18 56 17
289398,16 40 16 54,16 26 32 16
289398,33 56 28 28,33 19 47 15
289398,6 16 6 45,6 12 18 23
289398,14 34 36 20,14 58 24 4
289398,39 11 17 32,39 20 37 49
289398,4 10 42 57,4 14 26 43
289398,46 6 27 32,46 42 19 51
289398,29 1 32 42,29 20 12 24
289398,27 59 29 49,27 46 15 24
289398,57 8 52 26,57 55 7 23
289398,33 21 8 12,33 54 52 44
289398,16 46 10 36,16 22 32 48
289398,36 5 19 9,36 31 20 29
289398,17 15 1 36,17 2 3 39
289398,59 54 46 58,59 3 49 27
289398,8 11 40 41,8 19 29 50
289398,19 5 54 12,19 14 38 20
289398,39 18 26 23,39 27 3 26
289398,55 21 9 34,55 36 35 49
289398,36 7 28 42,36 33 51 13
289398,42 3 9 27,42 45 44 11
289398,31 30 55 9,31 41 26 25
289398,47 23 22 49,47 10 42 31
289398,55 11 58 0,55 46 24 24
289398,38 40 46 55,38 8 44 29
289398,53 48 44 3,53 11 25 28
289398,24 51 51 41,24 45 26 57
289398,56 16 27 49,56 42 19 28
289398,44 43 7 52,44 37 34 16
289398,47 53 56 11,47 20 46 57
289398,51 13 31 6,51 44 5 1
289398,49 6 44 10,49 45 39 29
289398,26 3 49 22,26 29 58 30
289398,4 54 48 50,4 58 16 36
289398,48 35 20 35,48 3 23 18
289398,35 14 57 55,35 29 46 21
289398,6 11 31 35,6 17 58 23
289398,11 33 26 2,11 54 30 32
289398,15 25 5 37,15 40 45 2
289398,58 34 39 17,58 22 11 8
289398,11 20 0 1,11 41 41 42
289398,5 34 40 45,5 39 9 44
289398,50 50 43 18,50 0 43 51
289398,56 41 40 14,56 17 27 31
289398,4 37 31 49,4 31 42 31
289398,12 49 25 46,12 21 6 42
289398,15 19 35 18,15 4 39 27
289398,20 58 42 9,20 48 30 39
289398,31 49 47 14,31 0 47 51
289398,51 47 18 26,51 18 6 22
289398,8 17 41 39,8 15 26 15
289398,43 58 8 51,43 21 29 40
289398,16 18 25 43,16 4 29 52
289398,48 31 22 32,48 9 21 13
289398,18 52 44 21,18 30 4 25
289398,59 20 37 39,59 39 46 5
289398,23 14 34 15,23 37 41 56
289398,57 7 22 25,57 54 36 51
289398,16 13 35 39,16 9 34 43
289398,47 41 19 37,47 38 27 14
289398,28 45 38 11,28 53 21 32
289398,35 11 24 11,35 26 0 11
289398,1 14 42 13,1 15 27 30
289398,47 24 5 18,47 11 16 4
289398,32 13 9 55,32 25 24 49
289398,6 25 54 11,6 21 45 56
289398,6 21 22 37,6 27 9 36
289398,23 35 27 37,23 18 45 2
289398,8 29 32 35,8 27 19 54
289398,16 2 38 43,16 18 56 19
289398,13 27 33 13,13 40 3 16
289398,11 52 30 17,11 33 43 50
289398,59 30 15 11,59 29 34 25
289398,34 6 52 22,34 30 12 44
289398,1 5 46 24,1 6 42 16
289398,58 46 22 44,58 14 46 30
289398,41 7 29 3,41 48 17 10
289398,30 0 6 23,30 30 36 59
289398,28 43 57 3,28 51 8 1
289398,51 47 2 31,51 18 10 51
289398,7 47 5 19,7 44 49 58
289398,29 49 9 46,29 58 57 13
289398,45 24 15 50,45 19 4 54
289398,41 36 0 20,41 7 7 27
289398,21 32 57 30,21 13 30 40
289398,48 9 25 25,48 47 12 47
289398,35 1 15 1,35 36 21 22
289398,56 47 38 41,56 13 51 12
289398,19 54 3 31,19 33 36 47
289398,53 25 53 22,53 38 11 43
289398,22 13 10 34,22 35 25 19
289398,36 24 53 37,36 50 3 30
289398,11 15 49 59,11 6 45 24
289398,1 37 20 24,1 38 58 32
289398,54 33 35 1,54 27 12 13
289398,51 21 24 12,51 32 56 48
289398,14 25 7 35,14 49 46 1
289398,20 46 2 32,20 56 58 20
289398,52 30 27 21,52 22 9 20
289398,48 36 34 13,48 4 38 21
289398,49 29 19 2,49 18 7 9
289398,37 20 28 59,37 57 35 14
289398,38 39 15 10,38 47 52 42
289398,38 51 37 16,38 19 56 42
289398,9 29 55 15,9 28 43 58
289398,48 11 9 51,48 59 58 9
289398,26 5 19 22,26 21 30 52
289398,25 57 10 11,25 42 52 43
289398,12 43 45 52,12 25 50 2
289398,7 55 25 24,7 52 37 51
289398,36 32 38 25,36 48 6 21
289398,58 13 21 48,58 41 12 20
289398,22 42 15 49,22 54 49 38
289398,18 14 23 34,18 2 25 19
289398,58 47 14 21,58 15 9 20
289398,17 24 0 59,17 41 41 20
289398,7 16 40 1,7 13 23 24
289398,16 12 6 34,16 8 4 38
289398,21 51 30 22,21 42 2 24
289398,50 32 13 17,50 22 35 22
289398,9 7 38 53,9 6 34 17
289398,53 0 47 25,53 53 10 45
289398,32 21 52 20,32 53 5 25
289398,34 13 5 33,34 27 22 15
289398,24 32 51 39,24 16 37 46
289398,12 6 18 42,12 18 6 48
289398,44 35 9 23,44 9 8 21
289398,35 16 7 55,35 21 28 43
289398,15 18 7 39,15 3 0 39
289398,51 8 47 21,51 59 16 47
289398,35 41 28 19,35 6 24 33
289398,41 14 33 13,41 55 28 31
289398,52 42 48 17,52 14 22 39
289398,26 19 37 0,26 35 42 42
