seed,input,target
432177,59 21 59,59 20 19
432177,21 35 40,21 56 36
432177,25 41 25,25 6 31
432177,8 9 39,8 17 56
432177,4 37 29,4 41 10
432177,25 18 41,25 43 24
432177,23 45 2,23 8 10
432177,32 37 43,32 9 52
432177,17 0 34,17 17 51
432177,38 42 56,38 20 16
432177,59 37 3,59 36 39
432177,32 18 30,32 50 20
432177,1 30 52,1 31 23
432177,41 28 38,41 9 47
432177,4 39 38,4 43 21
432177,8 24 24,8 32 56
432177,14 47 4,14 1 5
432177,46 29 56,46 15 11
432177,55 6 29,55 1 30
432177,28 26 41,28 54 35
432177,2 43 15,2 45 0
432177,42 0 0,42 42 42
432177,46 45 0,46 31 31
432177,49 20 29,49 9 38
432177,43 15 16,43 58 14
432177,56 44 22,56 40 2
432177,26 29 59,26 55 54
432177,0 39 26,0 39 5
432177,1 55 1,1 56 57
432177,29 17 46,29 46 32
432177,34 44 53,34 18 11
432177,7 18 17,7 25 42
432177,21 23 43,21 44 27
432177,27 40 36,27 7 43
432177,1 16 9,1 17 26
432177,42 55 57,42 37 34
432177,28 34 23,28 2 25
432177,9 10 42,9 19 1
432177,29 29 56,29 58 54
432177,45 9 50,45 54 44
432177,50 24 3,50 14 17
432177,2 29 9,2 31 40
432177,59 44 19,59 43 2
432177,40 59 34,40 39 13
432177,16 8 46,16 24 10
432177,25 41 38,25 6 44
432177,22 32 15,22 54 9
432177,37 47 36,37 24 0
432177,20 56 51,20 16 7
432177,25 2 46,25 27 13
432177,7 48 17,7 55 12
432177,53 34 49,53 27 16
432177,47 50 35,47 37 12
432177,38 57 54,38 35 29
432177,24 55 33,24 19 52
432177,39 50 45,39 29 14
432177,41 21 11,41 2 13
432177,39 34 37,39 13 50
432177,38 9 13,38 47 0
432177,19 24 28,19 43 11
432177,32 3 4,32 35 39
432177,24 51 35,24 15 50
432177,55 1 48,55 56 44
432177,33 58 1,33 31 32
432177,13 37 1,13 50 51
432177,42 36 57,42 18 15
432177,18 28 29,18 46 15
432177,30 31 22,30 1 23
432177,43 10 35,43 53 28
432177,42 52 1,42 34 35
432177,7 55 33,7 2 35
432177,55 35 46,55 30 16
432177,41 15 58,41 56 54
432177,32 40 44,32 12 56
432177,1 8 23,1 9 32
432177,36 24 4,36 0 4
432177,44 26 40,44 10 50
432177,54 16 2,54 10 12
432177,28 30 1,28 58 59
432177,14 27 21,14 41 2
432177,31 18 29,31 49 18
432177,0 20 2,0 20 22
432177,21 1 14,21 22 36
432177,38 31 14,38 9 23
432177,9 55 3,9 4 7
432177,6 23 33,6 29 2
432177,16 12 6,16 28 34
432177,55 58 43,55 53 36
432177,27 55 47,27 22 9
432177,43 54 54,43 37 31
432177,57 9 0,57 6 6
432177,22 31 45,22 53 38
432177,8 47 10,8 55 5
432177,7 16 54,7 23 17
432177,6 15 34,6 21 55
432177,53 12 20,53 5 25
432177,23 5 53,23 28 21
432177,22 8 34,22 30 4
432177,34 45 21,34 19 40
432177,25 58 58,25 23 21
432177,1 45 39,1 46 25
432177,9 21 18,9 30 48
432177,56 25 11,56 21 32
432177,37 23 18,37 0 18
432177,48 3 3,48 51 54
432177,20 4 8,20 24 32
432177,8 41 57,8 49 46
432177,21 58 9,21 19 28
432177,12 9 9,12 21 30
432177,59 46 37,59 45 22
432177,45 3 15,45 48 3
432177,56 52 6,56 48 54
432177,33 2 31,33 35 6
432177,25 5 23,25 30 53
432177,42 35 23,42 17 40
432177,10 41 4,10 51 55
432177,29 9 22,29 38 0
432177,48 52 16,48 40 56
432177,25 37 12,25 2 14
432177,23 9 0,23 32 32
432177,56 3 6,56 59 5
432177,44 41 14,44 25 39
432177,0 10 27,0 10 37
432177,18 38 46,18 56 42
432177,4 51 6,4 55 1
432177,52 31 19,52 23 42
432177,46 11 44,46 57 41
432177,50 17 29,50 7 36
432177,45 13 36,45 58 34
432177,28 40 18,28 8 26
432177,34 39 44,34 13 57
432177,6 6 55,6 12 7
432177,53 44 42,53 37 19
432177,39 23 8,39 2 10
432177,38 26 46,38 4 50
432177,40 4 19,40 44 3
432177,8 27 27,8 35 2
432177,11 47 58,11 58 56
432177,6 40 53,6 46 39
432177,24 58 23,24 22 45
432177,19 15 8,19 34 42
432177,13 56 43,13 9 52
432177,9 43 32,9 52 24
432177,14 10 56,14 24 20
432177,39 37 27,39 16 43
432177,50 24 45,50 14 59
432177,9 45 41,9 54 35
432177,33 29 39,33 2 41
432177,34 5 59,34 39 38
432177,1 41 0,1 42 42
432177,46 11 57,46 57 54
432177,37 15 45,37 52 37
432177,55 42 7,55 37 44
432177,24 56 34,24 20 54
432177,48 21 19,48 9 28
432177,54 45 45,54 39 24
432177,43 16 30,43 59 29
432177,29 15 55,29 44 39
432177,8 18 35,8 26 1
432177,21 21 52,21 42 34
432177,55 54 17,55 49 6
432177,1 55 56,1 56 52
432177,59 20 10,59 19 29
432177,38 9 55,38 47 42
432177,5 22 49,5 27 16
432177,42 27 50,42 9 59
432177,1 51 58,1 52 50
432177,5 16 5,5 21 26
432177,28 9 21,28 37 58
432177,23 1 27,23 24 51
432177,2 4 7,2 6 13
432177,3 21 28,3 24 52
432177,30 6 7,30 36 43
432177,52 56 38,52 48 26
432177,20 28 44,20 48 32
432177,43 36 22,43 19 41
432177,50 42 48,50 32 20
432177,37 37 46,37 14 0
432177,31 58 22,31 29 51
432177,48 21 32,48 9 41
432177,19 29 40,19 48 28
432177,5 27 19,5 32 51
432177,21 41 44,21 2 46
432177,30 59 18,30 29 47
432177,10 12 29,10 22 51
432177,57 31 3,57 28 31
432177,8 40 36,8 48 24
432177,51 51 20,51 42 2
432177,18 27 4,18 45 49
432177,32 46 52,32 18 10
432177,20 39 58,20 59 57
432177,39 25 43,39 4 47
432177,17 8 47,17 25 12
432177,3 6 26,3 9 35
432177,58 22 8,58 20 28
432177,20 55 39,20 15 54
432177,55 37 26,55 32 58
432177,17 11 52,17 28 20
432177,6 53 18,6 59 17
432177,29 33 58,29 2 0
432177,33 39 43,33 12 55
432177,22 52 25,22 14 39
432177,8 52 46,8 0 46
432177,29 24 9,29 53 2
432177,44 47 33,44 31 4
432177,47 52 28,47 39 7
432177,50 21 2,50 11 13
432177,36 5 46,36 41 27
432177,37 19 5,37 56 1
432177,54 49 5,54 43 48
432177,28 30 56,28 58 54
432177,21 22 7,21 43 50
432177,31 35 51,31 6 57
432177,53 47 56,53 40 36
432177,41 57 2,41 38 40
432177,52 29 39,52 21 0
432177,34 13 30,34 47 17
432177,31 9 35,31 40 15
432177,6 21 42,6 27 9
432177,11 8 38,11 19 57
432177,35 37 38,35 12 50
432177,17 24 4,17 41 45
432177,57 7 9,57 4 13
432177,39 40 41,39 19 0
432177,11 1 35,11 12 47
432177,29 7 18,29 36 54
432177,50 21 15,50 11 26
432177,13 30 29,13 43 12
432177,52 18 1,52 10 11
432177,38 17 26,38 55 21
432177,48 11 57,48 59 56
432177,16 37 10,16 53 3
432177,22 6 43,22 28 11
432177,24 18 10,24 42 52
432177,21 3 7,21 24 31
432177,11 38 38,11 49 27
432177,42 3 32,42 45 17
432177,38 10 23,38 48 11
432177,20 2 17,20 22 39
432177,20 43 18,20 3 21
432177,55 44 55,55 39 34
432177,40 48 47,40 28 15
432177,15 19 53,15 34 27
432177,27 41 59,27 8 7
432177,41 15 18,41 56 14
432177,29 53 26,29 22 48
432177,44 35 49,44 19 8
432177,8 56 6,8 4 10
432177,54 25 11,54 19 30
432177,1 1 24,1 2 26
432177,11 50 48,11 1 49
432177,14 4 41,14 18 59
432177,26 7 34,26 33 7
432177,31 8 52,31 39 31
432177,12 39 7,12 51 58
432177,40 0 6,40 40 46
432177,52 6 4,52 58 2
432177,5 6 43,5 11 54
432177,39 40 54,39 19 13
432177,11 1 48,11 12 0
432177,58 59 37,58 57 34
432177,20 32 17,20 52 9
432177,39 14 1,39 53 54
432177,28 33 57,28 1 58
432177,2 28 43,2 30 13
432177,51 39 12,51 30 42
432177,8 44 9,8 52 1
432177,23 0 6,23 23 29
432177,6 50 59,6 56 55
432177,58 54 43,58 52 35
432177,42 19 26,42 1 27
432177,30 42 53,30 12 5
432177,28 58 6,28 26 32
432177,52 13 20,52 5 25
432177,14 1 49,14 15 4
432177,29 18 18,29 47 5
432177,14 4 54,14 18 12
432177,23 37 46,23 0 46
432177,8 13 26,8 21 47
432177,59 28 51,59 27 18
432177,19 2 3,19 21 24
432177,31 24 9,31 55 4
432177,50 27 48,50 17 5
432177,14 38 52,14 52 44
432177,54 36 38,54 30 8
432177,27 1 57,27 28 25
432177,49 12 36,49 1 37
432177,13 33 30,13 46 16
432177,40 18 9,40 58 7
432177,0 54 17,0 54 11
432177,52 59 28,52 51 19
432177,19 13 17,19 32 49
432177,23 23 3,23 46 49
432177,59 56 5,59 55 0
432177,34 49 36,34 23 59
432177,44 4 15,44 48 3
432177,1 30 41,1 31 12
432177,48 49 15,48 37 52
432177,34 26 52,34 0 52
432177,7 26 5,7 33 38
432177,51 22 58,51 13 11
432177,0 46 18,0 46 4
432177,11 51 3,11 2 5
432177,30 4 40,30 34 14
432177,22 46 47,22 8 55
432177,28 58 19,28 26 45
432177,12 29 32,12 41 13
432177,3 54 18,3 57 15
432177,26 29 48,26 55 43
432177,55 40 16,55 35 51
432177,38 27 43,38 5 48
432177,0 0 23,0 0 23
432177,49 32 28,49 21 49
432177,29 52 29,29 21 50
432177,23 11 6,23 34 40
432177,28 34 12,28 2 14
432177,21 32 37,21 53 30
432177,5 2 4,5 7 11
432177,53 38 36,53 31 7
432177,22 51 17,22 13 30
432177,39 20 7,39 59 6
432177,50 45 51,50 35 26
432177,32 18 32,32 50 22
432177,1 27 49,1 28 17
432177,16 43 29,16 59 28
432177,42 6 46,42 48 34
432177,11 19 27,11 30 57
432177,7 48 6,7 55 1
432177,20 49 37,20 9 46
432177,26 27 15,26 53 8
432177,30 4 53,30 34 27
432177,10 53 1,10 3 4
432177,44 38 26,44 22 48
432177,37 58 39,37 35 14
432177,44 57 39,44 41 20
432177,23 15 17,23 38 55
432177,1 23 14,1 24 38
432177,59 48 19,59 47 6
432177,24 32 38,24 56 34
432177,5 32 4,5 37 41
432177,47 43 21,47 30 51
432177,58 28 16,58 26 42
432177,34 2 58,34 36 34
432177,44 31 23,44 15 38
432177,39 24 18,39 3 21
432177,21 42 58,21 3 1
432177,19 43 30,19 2 32
432177,38 11 48,38 49 37
432177,18 25 13,18 43 56
432177,59 25 8,59 24 32
432177,9 51 45,9 0 45
432177,45 9 52,45 54 46
432177,44 11 44,44 55 39
432177,39 4 39,39 43 22
432177,30 31 11,30 1 12
432177,48 37 31,48 25 56
432177,7 55 22,7 2 24
432177,43 45 18,43 28 46
432177,13 16 52,13 29 21
432177,29 3 5,29 32 37
432177,29 47 48,29 16 4
432177,35 9 18,35 44 2
432177,41 27 57,41 8 5
432177,58 57 57,58 55 52
432177,20 49 50,20 9 59
432177,8 1 55,8 9 4
432177,56 44 37,56 40 17
432177,35 43 16,35 18 34
432177,4 57 43,4 1 44
432177,23 17 39,23 40 19
432177,47 26 30,47 13 43
432177,34 15 10,34 49 59
432177,51 49 42,51 40 22
432177,6 42 35,6 48 23
432177,9 51 58,9 0 58
432177,32 38 0,32 10 10
432177,36 56 39,36 32 11
432177,16 11 36,16 27 3
432177,12 5 51,12 17 8
432177,4 27 56,4 31 27
432177,8 12 5,8 20 25
432177,27 55 36,27 22 58
432177,38 20 29,38 58 27
432177,40 39 40,40 19 59
432177,5 17 15,5 22 37
432177,34 10 16,34 44 0
432177,48 29 45,48 17 2
432177,15 38 0,15 53 53
432177,20 32 59,20 52 51
432177,17 11 12,17 28 40
432177,45 13 12,45 58 10
432177,19 49 36,19 8 44
432177,14 41 42,14 55 37
432177,17 10 16,17 27 43
432177,0 57 7,0 57 4
432177,53 0 12,53 53 5
432177,21 38 19,21 59 18
432177,47 19 40,47 6 46
432177,3 29 54,3 32 26
432177,20 59 54,20 19 13
432177,4 24 0,4 28 28
432177,46 55 19,46 41 0
432177,18 43 29,18 1 30
432177,28 11 3,28 39 42
432177,6 34 49,6 40 29
432177,36 48 53,36 24 17
432177,53 56 28,53 49 17
432177,46 35 40,46 21 1
432177,29 2 8,29 31 39
432177,19 37 39,19 56 35
432177,50 2 33,50 52 25
432177,59 35 25,59 34 59
432177,50 34 22,50 24 46
432177,30 0 27,30 30 57
432177,5 12 34,5 17 51
432177,15 21 9,15 36 45
432177,8 41 59,8 49 48
432177,8 32 10,8 40 50
432177,31 11 4,31 42 46
432177,34 40 29,34 14 43
432177,11 10 44,11 21 5
432177,5 5 31,5 10 41
432177,53 41 26,53 34 0
432177,15 14 6,15 29 35
432177,0 56 24,0 56 20
432177,12 2 8,12 14 22
432177,11 45 1,11 56 57
432177,55 41 54,55 36 30
432177,51 48 8,51 39 47
432177,59 39 36,59 38 14
432177,29 50 25,29 19 44
432177,15 7 3,15 22 25
432177,22 47 4,22 9 13
432177,37 11 23,37 48 11
432177,18 1 45,18 19 4
432177,34 54 48,34 28 16
432177,20 33 14,20 53 7
432177,8 30 21,8 38 59
432177,20 10 30,20 30 0
432177,1 51 34,1 52 26
432177,12 16 27,12 28 55
432177,53 30 25,53 23 48
432177,19 27 7,19 46 53
432177,23 23 58,23 46 44
432177,4 54 13,4 58 11
432177,37 57 31,37 34 5
432177,23 55 10,23 18 28
432177,15 37 3,15 52 55
432177,14 6 47,14 20 7
432177,47 23 0,47 10 10
432177,13 58 34,13 11 45
432177,38 49 32,38 27 59
432177,27 17 12,27 44 56
432177,31 26 2,31 57 59
432177,43 48 8,43 31 39
432177,40 4 21,40 44 5
432177,44 10 6,44 54 0
432177,39 0 26,39 39 5
432177,19 0 25,19 19 44
432177,25 46 39,25 11 50
432177,1 55 45,1 56 41
432177,29 50 38,29 19 57
432177,42 12 54,42 54 48
432177,21 11 33,21 32 5
432177,11 18 2,11 29 31
432177,49 48 27,49 37 4
432177,23 24 0,23 47 47
432177,24 19 33,24 43 16
432177,17 39 46,17 56 42
432177,55 49 12,55 44 56
432177,28 47 36,28 15 51
432177,34 27 49,34 1 50
432177,5 37 53,5 42 35
432177,26 51 13,26 17 30
432177,34 21 5,34 55 0
432177,32 8 42,32 40 22
432177,29 38 41,29 7 48
432177,59 27 15,59 26 41
432177,15 36 20,15 51 11
432177,46 1 14,46 47 1
432177,2 59 53,2 1 54
432177,51 29 21,51 20 41
432177,42 57 39,42 39 18
432177,7 19 33,7 26 59
432177,1 55 58,1 56 54
432177,34 13 6,34 47 53
432177,2 50 4,2 52 56
432177,51 28 25,51 19 44
432177,19 25 31,19 44 15
432177,29 8 54,29 37 31
432177,50 3 1,50 53 54
432177,37 10 53,37 47 40
432177,26 36 11,26 2 13
432177,13 37 45,13 50 35
432177,11 18 15,11 29 44
432177,35 14 30,35 49 19
432177,4 22 20,4 26 46
432177,32 38 42,32 10 52
432177,39 37 42,39 16 58
432177,16 3 25,16 19 44
432177,9 42 51,9 51 42
432177,17 23 51,17 40 31
432177,48 28 37,48 16 53
432177,40 31 29,40 11 40
432177,50 40 4,50 30 34
432177,24 53 44,24 17 1
432177,33 12 50,33 45 35
432177,24 37 36,24 1 37
432177,9 37 57,9 46 43
432177,3 32 44,3 35 19
432177,47 47 23,47 34 57
432177,5 1 5,5 6 11
432177,56 57 31,56 53 24
432177,59 4 17,59 3 20
432177,43 34 35,43 17 52
432177,36 54 48,36 30 18
432177,7 53 44,7 0 44
432177,12 19 41,12 31 12
432177,18 0 24,18 18 42
432177,3 2 30,3 5 35
432177,45 58 12,45 43 55
432177,2 45 23,2 47 10
432177,11 4 29,11 15 44
432177,23 26 35,23 49 24
432177,32 12 2,32 44 46
432177,13 29 59,13 42 41
432177,12 53 39,12 5 44
432177,47 54 39,47 41 20
432177,39 10 43,39 49 32
432177,29 0 4,29 29 33
432177,9 0 3,9 9 12
432177,6 9 34,6 15 49
432177,9 18 57,9 27 24
432177,25 50 12,25 15 27
432177,7 41 47,7 48 35
432177,47 5 39,47 52 31
432177,44 35 38,44 19 57
432177,24 29 50,24 53 43
432177,15 12 39,15 27 6
432177,1 10 18,1 11 29
432177,37 7 10,37 44 54
432177,54 37 10,54 31 41
432177,0 38 49,0 38 27
432177,14 16 40,14 30 10
432177,54 14 26,54 8 34
432177,34 8 38,34 42 20
432177,38 59 25,38 37 2
432177,11 4 42,11 15 57
432177,6 16 50,6 22 12
432177,35 48 54,35 23 17
432177,1 47 21,1 48 9
432177,55 32 47,55 27 14
432177,0 50 59,0 50 49
432177,7 10 37,7 17 54
432177,31 39 37,31 10 47
432177,54 29 11,54 23 34
432177,12 56 57,12 8 5
432177,36 21 5,36 57 2
432177,3 36 4,3 39 43
432177,10 37 50,10 47 37
432177,16 55 2,16 11 13
432177,32 7 58,32 39 37
432177,59 26 31,59 25 56
432177,48 39 13,48 27 40
432177,31 8 54,31 39 33
432177,6 46 50,6 52 42
432177,52 22 14,52 14 28
432177,15 53 53,15 8 1
432177,13 18 34,13 31 5
432177,56 31 4,56 27 31
432177,26 42 30,26 8 38
432177,50 8 24,50 58 22
432177,50 27 37,50 17 54
432177,3 25 3,3 28 31
432177,42 33 34,42 15 49
432177,55 52 2,55 47 49
432177,15 46 13,15 1 14
432177,32 35 12,32 7 19
432177,43 7 49,43 50 39
432177,11 45 56,11 56 52
432177,43 48 50,43 31 21
432177,34 33 44,34 7 51
432177,38 17 41,38 55 36
432177,19 14 2,19 33 35
432177,13 10 35,13 23 58
432177,4 37 7,4 41 48
432177,12 37 20,12 49 9
432177,29 22 18,29 51 9
432177,14 8 54,14 22 16
432177,29 44 36,29 13 49
432177,45 53 14,45 38 52
432177,45 12 13,45 57 10
432177,18 11 0,18 29 29
432177,51 31 15,51 22 37
432177,42 37 45,42 19 4
432177,21 40 25,21 1 26
432177,22 56 0,22 18 18
432177,26 7 49,26 33 22
432177,22 14 3,22 36 39
432177,25 7 18,25 32 50
432177,50 27 50,50 17 7
432177,23 27 3,23 50 53
432177,3 47 4,3 50 54
432177,17 7 28,17 24 52
432177,24 6 28,24 30 58
432177,44 52 58,44 36 34
432177,49 12 38,49 1 39
432177,28 56 19,28 24 43
432177,41 35 32,41 16 48
432177,25 41 16,25 6 22
432177,33 57 37,33 30 7
432177,32 34 29,32 6 35
432177,50 45 40,50 35 15
432177,10 38 5,10 48 53
432177,31 19 17,31 50 7
432177,23 22 9,23 45 54
432177,11 19 16,11 30 46
432177,0 46 20,0 46 6
432177,18 17 57,18 35 32
432177,28 26 32,28 54 26
432177,8 1 31,8 9 40
432177,6 47 5,6 53 58
432177,16 36 15,16 52 7
432177,32 29 35,32 1 36
432177,12 29 34,12 41 15
432177,36 39 21,36 15 36
432177,53 43 32,53 36 8
432177,3 54 20,3 57 17
432177,44 15 31,44 59 30
432177,28 0 16,28 28 44
432177,9 36 49,9 45 34
432177,11 14 59,11 25 24
432177,5 9 46,5 14 0
432177,40 25 27,40 5 32
432177,15 18 21,15 33 54
432177,24 9 16,24 33 49
432177,6 1 10,6 7 17
432177,41 58 29,41 39 8
432177,10 26 8,10 36 44
432177,3 46 21,3 49 10
432177,56 14 26,56 10 36
432177,3 49 26,3 52 18
432177,59 37 7,59 36 43
432177,5 37 0,5 42 42
432177,55 51 5,55 46 51
432177,16 1 34,16 17 51
432177,43 41 36,43 24 0
432177,36 4 40,36 40 20
432177,2 24 6,2 26 32
432177,19 54 6,19 13 19
432177,4 55 23,4 59 22
432177,29 15 4,29 44 48
432177,18 14 1,18 32 33
432177,32 10 35,32 42 17
432177,11 34 14,11 45 59
432177,48 41 31,48 29 0
432177,10 14 11,10 24 35
432177,21 4 34,21 25 59
432177,22 39 22,22 1 23
432177,39 24 20,39 3 23
432177,41 55 0,41 36 36
432177,25 6 48,25 31 19
432177,10 7 8,10 17 25
432177,3 27 21,3 30 51
432177,11 7 32,11 18 50
432177,41 16 45,41 57 42
432177,38 1 5,38 39 44
432177,13 13 49,13 26 15
432177,0 34 36,0 34 10
432177,21 15 48,21 36 24
432177,5 59 1,5 4 5
432177,49 27 49,49 16 5
432177,20 14 58,20 34 32
432177,43 3 23,43 46 9
432177,38 13 15,38 51 6
432177,54 12 59,54 6 5
432177,11 2 38,11 13 51
432177,2 1 35,2 3 38
432177,32 10 48,32 42 30
432177,53 27 13,53 20 33
432177,45 30 5,45 15 20
432177,3 53 50,3 56 46
432177,54 21 0,54 15 15
432177,1 57 27,1 58 25
432177,50 14 19,50 4 23
432177,39 27 38,39 6 44
432177,20 25 45,20 45 30
432177,14 41 31,14 55 26
432177,1 15 30,1 16 46
432177,25 22 5,25 47 52
432177,22 12 23,22 34 57
432177,33 21 59,33 54 53
432177,19 38 51,19 57 48
432177,4 42 43,4 46 29
432177,9 28 12,9 37 49
432177,10 2 27,10 12 39
432177,2 5 19,2 7 26
432177,26 1 34,26 27 1
432177,50 44 19,50 34 53
432177,43 8 50,43 51 41
432177,46 51 10,46 37 47
432177,41 43 16,41 24 40
432177,21 43 15,21 4 19
432177,15 38 2,15 53 55
432177,34 6 20,34 40 0
432177,50 34 11,50 24 35
432177,27 44 0,27 11 11
432177,27 2 3,27 29 32
432177,50 56 29,50 46 15
432177,57 16 7,57 13 20
432177,22 19 39,22 41 20
432177,14 22 31,14 36 7
432177,8 51 12,8 59 11
432177,25 12 54,25 37 31
432177,8 54 17,8 2 19
432177,11 29 46,11 40 26
432177,22 54 33,22 16 49
432177,35 57 50,35 32 22
432177,38 26 24,38 4 28
432177,50 7 29,50 57 26
432177,18 11 42,18 29 11
432177,8 28 1,8 36 37
432177,7 38 46,7 45 31
432177,26 40 39,26 6 45
432177,19 0 1,19 19 20
432177,48 52 7,48 40 47
432177,11 47 36,11 58 34
432177,43 47 55,43 30 25
432177,57 46 7,57 43 50
432177,15 28 51,15 43 34
432177,1 26 30,1 27 57
432177,59 51 35,59 50 25
432177,55 43 8,55 38 46
432177,33 30 13,33 3 16
432177,20 45 13,20 5 18
432177,22 42 36,22 4 40
432177,9 55 20,9 4 24
432177,4 12 5,4 16 21
432177,43 55 0,43 38 38
432177,28 40 9,28 8 17
432177,33 22 14,33 55 9
432177,34 17 47,34 51 38
432177,23 16 44,23 39 23
432177,6 6 46,6 12 58
432177,20 15 26,20 35 1
432177,19 39 6,19 58 4
432177,50 29 30,50 19 49
432177,4 5 2,4 9 11
432177,24 24 16,24 48 4
432177,22 37 42,22 59 41
432177,43 51 2,43 34 36
432177,36 49 27,36 25 52
432177,10 25 0,10 35 35
432177,14 17 50,14 31 21
432177,31 6 12,31 37 49
432177,13 54 25,13 7 32
432177,0 49 23,0 49 12
432177,32 36 9,32 8 17
432177,55 34 53,55 29 22
432177,59 19 59,59 18 17
432177,2 30 38,2 32 10
432177,33 36 33,33 9 42
432177,34 12 53,34 46 39
432177,45 17 38,45 2 40
432177,18 3 56,18 21 17
432177,9 43 23,9 52 15
432177,43 21 15,43 4 19
432177,27 47 1,27 14 15
432177,23 20 55,23 43 38
432177,6 10 57,6 16 13
432177,32 32 11,32 4 15
432177,53 48 44,53 41 25
432177,0 25 16,0 25 41
432177,11 42 55,11 53 48
432177,38 33 53,38 11 4
