seed,input,target
280664,8 19,8 17
280664,8 20,8 28
280664,8 21,8 29
280664,8 22,8 20
280664,8 23,8 21
280664,8 24,8 22
280664,8 25,8 23
280664,8 26,8 24
280664,8 27,8 25
280664,8 28,8 26
280664,8 29,8 27
280664,8 30,8 38
280664,8 31,8 39
280664,8 32,8 30
280664,8 33,8 31
280664,8 34,8 32
280664,8 35,8 33
280664,8 36,8 34
280664,8 37,8 35
280664,8 38,8 36
280664,8 39,8 37
280664,8 40,8 48
280664,8 41,8 49
280664,8 42,8 40
280664,8 43,8 41
280664,8 44,8 42
280664,8 45,8 43
280664,8 46,8 44
280664,8 47,8 45
280664,8 48,8 46
280664,8 49,8 47
280664,8 50,8 58
280664,8 51,8 59
280664,8 52,8 50
280664,8 53,8 51
280664,8 54,8 52
280664,8 55,8 53
280664,8 56,8 54
280664,8 57,8 55
280664,8 58,8 56
280664,8 59,8 57
280664,9 0,9 9
280664,9 1,9 0
280664,9 2,9 1
280664,9 3,9 2
280664,9 4,9 3
280664,9 5,9 4
280664,9 6,9 5
280664,9 7,9 6
280664,9 8,9 7
280664,9 9,9 8
280664,9 10,9 19
280664,9 11,9 10
280664,9 12,9 11
280664,9 13,9 12
280664,9 14,9 13
280664,9 15,9 14
280664,9 16,9 15
280664,9 17,9 16
280664,9 18,9 17
280664,9 19,9 18
280664,9 20,9 29
280664,9 21,9 20
280664,9 22,9 21
280664,9 23,9 22
280664,9 24,9 23
280664,9 25,9 24
280664,9 26,9 25
280664,9 27,9 26
280664,9 28,9 27
280664,9 29,9 28
280664,9 30,9 39
280664,9 31,9 30
280664,9 32,9 31
280664,9 33,9 32
280664,9 34,9 33
280664,9 35,9 34
280664,9 36,9 35
280664,9 37,9 36
280664,9 38,9 37
280664,9 39,9 38
280664,9 40,9 49
280664,9 41,9 40
280664,9 42,9 41
280664,9 43,9 42
280664,9 44,9 43
280664,9 45,9 44
280664,9 46,9 45
280664,9 47,9 46
280664,9 48,9 47
280664,9 49,9 48
280664,9 50,9 59
280664,9 51,9 50
280664,9 52,9 51
280664,9 53,9 52
280664,9 54,9 53
280664,9 55,9 54
280664,9 56,9 55
280664,9 57,9 56
280664,9 58,9 57
280664,9 59,9 58
280664,10 0,10 10
280664,10 1,10 11
280664,10 2,10 12
280664,10 3,10 13
280664,10 4,10 14
280664,10 5,10 15
280664,10 6,10 16
280664,10 7,10 17
280664,10 8,10 18
280664,10 9,10 19
280664,10 10,10 0
280664,10 11,10 1
280664,10 12,10 2
280664,10 13,10 3
280664,10 14,10 4
280664,10 15,10 5
280664,10 16,10 6
280664,10 17,10 7
280664,10 18,10 8
280664,10 19,10 9
280664,10 20,10 40
280664,10 21,10 41
280664,10 22,10 42
280664,10 23,10 43
280664,10 24,10 44
280664,10 25,10 45
280664,10 26,10 46
280664,10 27,10 47
280664,10 28,10 48
280664,10 29,10 49
280664,10 30,10 50
280664,10 31,10 51
280664,10 32,10 52
280664,10 33,10 53
280664,10 34,10 54
280664,10 35,10 55
280664,10 36,10 56
280664,10 37,10 57
280664,10 38,10 58
280664,10 39,10 59
280664,10 40,10 20
280664,10 41,10 21
280664,10 42,10 22
280664,10 43,10 23
280664,10 44,10 24
280664,10 45,10 25
280664,10 46,10 26
280664,10 47,10 27
280664,10 48,10 28
280664,10 49,10 29
280664,10 50,10 30
280664,10 51,10 31
280664,10 52,10 32
280664,10 53,10 33
280664,10 54,10 34
280664,10 55,10 35
280664,10 56,10 36
280664,10 57,10 37
280664,10 58,10 38
280664,10 59,10 39
280664,11 0,11 11
280664,11 1,11 12
280664,11 2,11 13
280664,11 3,11 14
280664,11 4,11 15
280664,11 5,11 16
280664,11 6,11 17
280664,11 7,11 18
280664,11 8,11 19
280664,11 9,11 10
280664,11 10,11 1
280664,11 11,11 2
280664,11 12,11 3
280664,11 13,11 4
280664,11 14,11 5
280664,11 15,11 6
280664,11 16,11 7
280664,11 17,11 8
280664,11 18,11 9
280664,11 19,11 0
280664,11 20,11 41
280664,11 21,11 42
280664,11 22,11 43
280664,11 23,11 44
280664,11 24,11 45
280664,11 25,11 46
280664,11 26,11 47
280664,11 27,11 48
280664,11 28,11 49
280664,11 29,11 40
280664,11 30,11 51
280664,11 31,11 52
280664,11 32,11 53
280664,11 33,11 54
280664,11 34,11 55
280664,11 35,11 56
280664,11 36,11 57
280664,11 37,11 58
280664,11 38,11 59
280664,11 39,11 50
280664,11 40,11 21
280664,11 41,11 22
280664,11 42,11 23
280664,11 43,11 24
280664,11 44,11 25
280664,11 45,11 26
280664,11 46,11 27
280664,11 47,11 28
280664,11 48,11 29
280664,11 49,11 20
280664,11 50,11 31
280664,11 51,11 32
280664,11 52,11 33
280664,11 53,11 34
280664,11 54,11 35
280664,11 55,11 36
280664,11 56,11 37
280664,11 57,11 38
280664,11 58,11 39
280664,11 59,11 30
280664,12 0,12 12
280664,12 1,12 13
280664,12 2,12 14
280664,12 3,12 15
280664,12 4,12 16
280664,12 5,12 17
280664,12 6,12 18
280664,12 7,12 19
280664,12 8,12 10
280664,12 9,12 11
280664,12 10,12 2
280664,12 11,12 3
280664,12 12,12 4
280664,12 13,12 5
280664,12 14,12 6
280664,12 15,12 7
280664,12 16,12 8
280664,12 17,12 9
280664,12 18,12 0
280664,12 19,12 1
280664,12 20,12 42
280664,12 21,12 43
280664,12 22,12 44
280664,12 23,12 45
280664,12 24,12 46
280664,12 25,12 47
280664,12 26,12 48
280664,12 27,12 49
280664,12 28,12 40
280664,12 29,12 41
280664,12 30,12 52
280664,12 31,12 53
280664,12 32,12 54
280664,12 33,12 55
280664,12 34,12 56
280664,12 35,12 57
280664,12 36,12 58
280664,12 37,12 59
280664,12 38,12 50
280664,12 39,12 51
280664,12 40,12 22
280664,12 41,12 23
280664,12 42,12 24
280664,12 43,12 25
280664,12 44,12 26
280664,12 45,12 27
280664,12 46,12 28
280664,12 47,12 29
280664,12 48,12 20
280664,12 49,12 21
280664,12 50,12 32
280664,12 51,12 33
280664,12 52,12 34
280664,12 53,12 35
280664,12 54,12 36
280664,12 55,12 37
280664,12 56,12 38
280664,12 57,12 39
280664,12 58,12 30
280664,12 59,12 31
280664,13 0,13 13
280664,13 1,13 14
280664,13 2,13 15
280664,13 3,13 16
280664,13 4,13 17
280664,13 5,13 18
280664,13 6,13 19
280664,13 7,13 10
280664,13 8,13 11
280664,13 9,13 12
280664,13 10,13 3
280664,13 11,13 4
280664,13 12,13 5
280664,13 13,13 6
280664,13 14,13 7
280664,13 15,13 8
280664,13 16,13 9
280664,13 17,13 0
280664,13 18,13 1
280664,13 19,13 2
280664,13 20,13 43
280664,13 21,13 44
280664,13 22,13 45
280664,13 23,13 46
280664,13 24,13 47
280664,13 25,13 48
280664,13 26,13 49
280664,13 27,13 40
280664,13 28,13 41
280664,13 29,13 42
280664,13 30,13 53
280664,13 31,13 54
280664,13 32,13 55
280664,13 33,13 56
280664,13 34,13 57
280664,13 35,13 58
280664,13 36,13 59
280664,13 37,13 50
280664,13 38,13 51
280664,13 39,13 52
280664,13 40,13 23
280664,13 41,13 24
280664,13 42,13 25
280664,13 43,13 26
280664,13 44,13 27
280664,13 45,13 28
280664,13 46,13 29
280664,13 47,13 20
280664,13 48,13 21
280664,13 49,13 22
280664,13 50,13 33
280664,13 51,13 34
280664,13 52,13 35
280664,13 53,13 36
280664,13 54,13 37
280664,13 55,13 38
280664,13 56,13 39
280664,13 57,13 30
280664,13 58,13 31
280664,13 59,13 32
280664,14 0,14 14
280664,14 1,14 15
280664,14 2,14 16
280664,14 3,14 17
280664,14 4,14 18
280664,14 5,14 19
280664,14 6,14 10
280664,14 7,14 11
280664,14 8,14 12
280664,14 9,14 13
280664,14 10,14 4
280664,14 11,14 5
280664,14 12,14 6
280664,14 13,14 7
280664,14 14,14 8
280664,14 15,14 9
280664,14 16,14 0
280664,14 17,14 1
280664,14 18,14 2
280664,14 19,14 3
280664,14 20,14 44
280664,14 21,14 45
280664,14 22,14 46
280664,14 23,14 47
280664,14 24,14 48
280664,14 25,14 49
280664,14 26,14 40
280664,14 27,14 41
280664,14 28,14 42
280664,14 29,14 43
280664,14 30,14 54
280664,14 31,14 55
280664,14 32,14 56
280664,14 33,14 57
280664,14 34,14 58
280664,14 35,14 59
280664,14 36,14 50
280664,14 37,14 51
280664,14 38,14 52
280664,14 39,14 53
280664,14 40,14 24
280664,14 41,14 25
280664,14 42,14 26
280664,14 43,14 27
280664,14 44,14 28
280664,14 45,14 29
280664,14 46,14 20
280664,14 47,14 21
280664,14 48,14 22
280664,14 49,14 23
280664,14 50,14 34
280664,14 51,14 35
280664,14 52,14 36
280664,14 53,14 37
280664,14 54,14 38
280664,14 55,14 39
280664,14 56,14 30
280664,14 57,14 31
280664,14 58,14 32
280664,14 59,14 33
280664,15 0,15 15
280664,15 1,15 16
280664,15 2,15 17
280664,15 3,15 18
280664,15 4,15 19
280664,15 5,15 10
280664,15 6,15 11
280664,15 7,15 12
280664,15 8,15 13
280664,15 9,15 14
280664,15 10,15 5
280664,15 11,15 6
280664,15 12,15 7
280664,15 13,15 8
280664,15 14,15 9
280664,15 15,15 0
280664,15 16,15 1
280664,15 17,15 2
280664,15 18,15 3
280664,15 19,15 4
280664,15 20,15 45
280664,15 21,15 46
280664,15 22,15 47
280664,15 23,15 48
280664,15 24,15 49
280664,15 25,15 40
280664,15 26,15 41
280664,15 27,15 42
280664,15 28,15 43
280664,15 29,15 44
280664,15 30,15 55
280664,15 31,15 56
280664,15 32,15 57
280664,15 33,15 58
280664,15 34,15 59
280664,15 35,15 50
280664,15 36,15 51
280664,15 37,15 52
280664,15 38,15 53
280664,15 39,15 54
280664,15 40,15 25
280664,15 41,15 26
280664,15 42,15 27
280664,15 43,15 28
280664,15 44,15 29
280664,15 45,15 20
280664,15 46,15 21
280664,15 47,15 22
280664,15 48,15 23
280664,15 49,15 24
280664,15 50,15 35
280664,15 51,15 36
280664,15 52,15 37
280664,15 53,15 38
280664,15 54,15 39
280664,15 55,15 30
280664,15 56,15 31
280664,15 57,15 32
280664,15 58,15 33
280664,15 59,15 34
280664,16 0,16 16
280664,16 1,16 17
280664,16 2,16 18
280664,16 3,16 19
280664,16 4,16 10
280664,16 5,16 11
280664,16 6,16 12
280664,16 7,16 13
280664,16 8,16 14
280664,16 9,16 15
280664,16 10,16 6
280664,16 11,16 7
280664,16 12,16 8
280664,16 13,16 9
280664,16 14,16 0
280664,16 15,16 1
280664,16 16,16 2
280664,16 17,16 3
280664,16 18,16 4
280664,16 19,16 5
280664,16 20,16 46
280664,16 21,16 47
280664,16 22,16 48
280664,16 23,16 49
280664,16 24,16 40
280664,16 25,16 41
280664,16 26,16 42
280664,16 27,16 43
280664,16 28,16 44
280664,16 29,16 45
280664,16 30,16 56
280664,16 31,16 57
280664,16 32,16 58
280664,16 33,16 59
280664,16 34,16 50
280664,16 35,16 51
280664,16 36,16 52
280664,16 37,16 53
280664,16 38,16 54
280664,16 39,16 55
280664,16 40,16 26
280664,16 41,16 27
280664,16 42,16 28
280664,16 43,16 29
280664,16 44,16 20
280664,16 45,16 21
280664,16 46,16 22
280664,16 47,16 23
280664,16 48,16 24
280664,16 49,16 25
280664,16 50,16 36
280664,16 51,16 37
280664,16 52,16 38
280664,16 53,16 39
280664,16 54,16 30
280664,16 55,16 31
280664,16 56,16 32
280664,16 57,16 33
280664,16 58,16 34
280664,16 59,16 35
280664,17 0,17 17
280664,17 1,17 18
280664,17 2,17 19
280664,17 3,17 10
280664,17 4,17 11
280664,17 5,17 12
280664,17 6,17 13
280664,17 7,17 14
280664,17 8,17 15
280664,17 9,17 16
280664,17 10,17 7
280664,17 11,17 8
280664,17 12,17 9
280664,17 13,17 0
280664,17 14,17 1
280664,17 15,17 2
280664,17 16,17 3
280664,17 17,17 4
280664,17 18,17 5
280664,17 19,17 6
280664,17 20,17 47
280664,17 21,17 48
280664,17 22,17 49
280664,17 23,17 40
280664,17 24,17 41
280664,17 25,17 42
280664,17 26,17 43
280664,17 27,17 44
280664,17 28,17 45
280664,17 29,17 46
280664,17 30,17 57
280664,17 31,17 58
280664,17 32,17 59
280664,17 33,17 50
280664,17 34,17 51
280664,17 35,17 52
280664,17 36,17 53
280664,17 37,17 54
280664,17 38,17 55
280664,17 39,17 56
280664,17 40,17 27
280664,17 41,17 28
280664,17 42,17 29
280664,17 43,17 20
280664,17 44,17 21
280664,17 45,17 22
280664,17 46,17 23
280664,17 47,17 24
280664,17 48,17 25
280664,17 49,17 26
280664,17 50,17 37
280664,17 51,17 38
280664,17 52,17 39
280664,17 53,17 30
280664,17 54,17 31
280664,17 55,17 32
280664,17 56,17 33
280664,17 57,17 34
280664,17 58,17 35
280664,17 59,17 36
280664,18 0,18 18
280664,18 1,18 19
280664,18 2,18 10
280664,18 3,18 11
280664,18 4,18 12
280664,18 5,18 13
280664,18 6,18 14
280664,18 7,18 15
280664,18 8,18 16
280664,18 9,18 17
280664,18 10,18 8
280664,18 11,18 9
280664,18 12,18 0
280664,18 13,18 1
280664,18 14,18 2
280664,18 15,18 3
280664,18 16,18 4
280664,18 17,18 5
280664,18 18,18 6
280664,18 19,18 7
280664,18 20,18 48
280664,18 21,18 49
280664,18 22,18 40
280664,18 23,18 41
280664,18 24,18 42
280664,18 25,18 43
280664,18 26,18 44
280664,18 27,18 45
280664,18 28,18 46
280664,18 29,18 47
280664,18 30,18 58
280664,18 31,18 59
280664,18 32,18 50
280664,18 33,18 51
280664,18 34,18 52
280664,18 35,18 53
280664,18 36,18 54
280664,18 37,18 55
280664,18 38,18 56
280664,18 39,18 57
280664,18 40,18 28
280664,18 41,18 29
280664,18 42,18 20
280664,18 43,18 21
280664,18 44,18 22
280664,18 45,18 23
280664,18 46,18 24
280664,18 47,18 25
280664,18 48,18 26
280664,18 49,18 27
280664,18 50,18 38
280664,18 51,18 39
280664,18 52,18 30
280664,18 53,18 31
280664,18 54,18 32
280664,18 55,18 33
280664,18 56,18 34
280664,18 57,18 35
280664,18 58,18 36
280664,18 59,18 37
280664,19 0,19 19
280664,19 1,19 10
280664,19 2,19 11
280664,19 3,19 12
280664,19 4,19 13
280664,19 5,19 14
280664,19 6,19 15
280664,19 7,19 16
280664,19 8,19 17
280664,19 9,19 18
280664,19 10,19 9
280664,19 11,19 0
280664,19 12,19 1
280664,19 13,19 2
280664,19 14,19 3
280664,19 15,19 4
280664,19 16,19 5
280664,19 17,19 6
280664,19 18,19 7
280664,19 19,19 8
280664,19 20,19 49
280664,19 21,19 40
280664,19 22,19 41
280664,19 23,19 42
280664,19 24,19 43
280664,19 25,19 44
280664,19 26,19 45
280664,19 27,19 46
280664,19 28,19 47
280664,19 29,19 48
280664,19 30,19 59
280664,19 31,19 50
280664,19 32,19 51
280664,19 33,19 52
280664,19 34,19 53
280664,19 35,19 54
280664,19 36,19 55
280664,19 37,19 56
280664,19 38,19 57
280664,19 39,19 58
280664,19 40,19 29
280664,19 41,19 20
280664,19 42,19 21
280664,19 43,19 22
280664,19 44,19 23
280664,19 45,19 24
280664,19 46,19 25
280664,19 47,19 26
280664,19 48,19 27
280664,19 49,19 28
280664,19 50,19 39
280664,19 51,19 30
280664,19 52,19 31
280664,19 53,19 32
280664,19 54,19 33
280664,19 55,19 34
280664,19 56,19 35
280664,19 57,19 36
280664,19 58,19 37
280664,19 59,19 38
280664,20 0,20 20
280664,20 1,20 21
280664,20 2,20 22
280664,20 3,20 23
280664,20 4,20 24
280664,20 5,20 25
280664,20 6,20 26
280664,20 7,20 27
280664,20 8,20 28
280664,20 9,20 29
280664,20 10,20 30
280664,20 11,20 31
280664,20 12,20 32
280664,20 13,20 33
280664,20 14,20 34
280664,20 15,20 35
280664,20 16,20 36
280664,20 17,20 37
280664,20 18,20 38
280664,20 19,20 39
280664,20 20,20 0
280664,20 21,20 1
280664,20 22,20 2
280664,20 23,20 3
280664,20 24,20 4
280664,20 25,20 5
280664,20 26,20 6
280664,20 27,20 7
280664,20 28,20 8
280664,20 29,20 9
280664,20 30,20 10
280664,20 31,20 11
280664,20 32,20 12
280664,20 33,20 13
280664,20 34,20 14
280664,20 35,20 15
280664,20 36,20 16
280664,20 37,20 17
280664,20 38,20 18
280664,20 39,20 19
280664,20 40,20 50
280664,20 41,20 51
280664,20 42,20 52
280664,20 43,20 53
280664,20 44,20 54
280664,20 45,20 55
280664,20 46,20 56
280664,20 47,20 57
280664,20 48,20 58
280664,20 49,20 59
280664,20 50,20 40
280664,20 51,20 41
280664,20 52,20 42
280664,20 53,20 43
280664,20 54,20 44
280664,20 55,20 45
280664,20 56,20 46
280664,20 57,20 47
280664,20 58,20 48
280664,20 59,20 49
280664,21 0,21 21
280664,21 1,21 22
280664,21 2,21 23
280664,21 3,21 24
280664,21 4,21 25
280664,21 5,21 26
280664,21 6,21 27
280664,21 7,21 28
280664,21 8,21 29
280664,21 9,21 20
280664,21 10,21 31
