seed,input,target
233547,16 55 15,16 41 56
233547,21 37 20,21 8 43
233547,16 36 2,16 47 49
233547,48 42 1,48 35 36
233547,2 39 59,2 36 10
233547,42 18 32,42 55 27
233547,41 40 26,41 1 27
233547,35 40 4,35 45 49
233547,15 34 16,15 54 25
233547,59 9 40,59 53 8
233547,23 36 52,23 9 21
233547,4 26 6,4 25 21
233547,2 13 43,2 10 23
233547,49 54 35,49 18 48
233547,42 33 47,42 5 17
233547,1 53 54,1 54 38
233547,15 27 13,15 7 0
233547,26 44 52,26 30 47
233547,45 19 29,45 14 58
233547,4 37 20,4 36 26
233547,47 57 53,47 24 57
233547,44 20 25,44 49 4
233547,26 34 7,26 35 42
233547,21 47 41,21 53 9
233547,15 23 15,15 13 48
233547,40 10 12,40 35 32
233547,0 4 23,0 4 22
233547,19 51 18,19 30 8
233547,40 32 30,40 7 47
233547,9 56 28,9 25 48
233547,48 42 14,48 35 34
233547,17 56 41,17 43 4
233547,22 4 52,22 21 58
233547,42 21 50,42 48 18
233547,11 14 59,11 5 29
233547,17 46 33,17 38 56
233547,51 24 25,51 15 5
233547,55 1 26,55 56 32
233547,4 9 15,4 8 33
233547,16 50 34,16 31 20
233547,20 12 36,20 27 43
233547,54 19 49,54 28 2
233547,13 16 41,13 49 35
233547,0 11 39,0 11 25
233547,6 35 8,6 56 54
233547,55 51 5,55 6 11
233547,31 19 30,31 5 45
233547,33 31 34,33 24 3
233547,55 47 34,55 12 16
233547,40 10 25,40 35 15
233547,57 59 38,57 1 39
233547,39 32 19,39 56 40
233547,51 54 25,51 35 15
233547,7 28 29,7 35 19
233547,11 34 14,11 15 24
233547,10 56 8,10 36 44
233547,5 48 14,5 18 22
233547,56 44 26,56 15 6
233547,44 15 44,44 59 18
233547,1 22 57,1 23 45
233547,7 2 13,7 9 2
233547,13 20 52,13 53 35
233547,28 2 38,28 25 43
233547,14 0 17,14 14 46
233547,39 46 38,39 5 58
233547,9 51 47,9 20 52
233547,39 4 41,39 38 49
233547,55 58 21,55 3 24
233547,1 18 59,1 19 43
233547,47 19 16,47 11 47
233547,52 46 23,52 43 46
233547,29 45 4,29 4 3
233547,2 31 22,2 33 0
233547,12 40 34,12 22 1
233547,51 0 31,51 51 12
233547,21 50 42,21 56 18
233547,43 6 28,43 34 12
233547,32 8 2,32 35 37
233547,7 25 37,7 37 54
233547,11 2 38,11 13 26
233547,22 27 25,22 44 54
233547,28 6 49,28 24 53
233547,11 34 27,11 15 7
233547,59 29 21,59 33 4
233547,29 40 10,29 34 44
233547,20 39 7,20 9 11
233547,31 56 46,31 52 43
233547,34 25 20,34 14 54
233547,33 49 0,33 57 57
233547,22 17 17,22 39 21
233547,30 19 16,30 9 30
233547,3 37 42,3 35 47
233547,18 25 28,18 8 36
233547,49 18 57,49 12 39
233547,55 35 50,55 20 55
233547,47 38 42,47 30 27
233547,50 7 16,50 47 13
233547,34 52 15,34 46 11
233547,9 28 12,9 37 34
233547,34 29 31,34 13 19
233547,36 26 54,36 17 31
233547,45 59 9,45 24 18
233547,3 41 53,3 44 27
233547,16 58 5,16 44 34
233547,3 25 45,3 28 3
233547,50 44 19,50 9 33
233547,25 17 11,25 52 58
233547,19 12 35,19 21 6
233547,49 45 52,49 29 11
233547,15 5 54,15 25 14
233547,8 58 15,8 26 51
233547,34 25 33,34 14 17
233547,10 55 38,10 35 53
233547,25 52 5,25 12 2
233547,3 34 50,3 32 47
233547,31 36 50,31 17 32
233547,41 4 24,41 40 49
233547,44 53 2,44 27 29
233547,3 37 55,3 35 10
233547,55 4 40,55 59 19
233547,45 45 3,45 25 28
233547,24 8 59,24 17 41
233547,59 24 40,59 38 48
233547,22 54 33,22 56 29
233547,23 35 44,23 8 52
233547,0 56 13,0 56 49
233547,33 44 19,33 27 51
233547,42 32 9,42 9 13
233547,20 59 56,20 49 20
233547,50 7 29,50 47 1
233547,55 41 43,55 16 59
233547,42 54 27,42 26 48
233547,18 43 31,18 56 27
233547,48 10 10,48 53 58
233547,34 54 37,34 48 30
233547,27 32 3,27 39 37
233547,26 1 47,26 27 4
233547,42 44 19,42 1 15
233547,30 26 45,30 11 31
233547,11 56 41,11 37 48
233547,57 23 23,57 35 28
233547,40 9 4,40 34 33
233547,15 21 11,15 11 7
233547,4 54 2,4 53 50
233547,47 48 46,47 25 1
233547,22 0 39,22 22 6
233547,45 13 27,45 53 20
233547,57 35 33,57 22 0
233547,38 33 40,38 56 16
233547,39 8 14,39 42 36
233547,54 23 35,54 17 47
233547,48 40 10,48 38 33
233547,53 22 15,53 15 0
233547,40 2 1,40 42 43
233547,36 37 17,36 53 25
233547,19 48 55,19 37 12
233547,33 44 32,33 27 39
233547,36 11 1,36 32 33
233547,31 3 7,31 34 36
233547,50 51 48,50 36 9
