seed,input,target
120205,21 19 13 38 42 39 35,21 54 34 4 18 58 15
120205,33 29 29 52 44 59 31,33 9 22 10 16 11 44
120205,32 9 56 6 36 5 39,32 28 57 56 10 4 15
120205,28 12 52 35 56 50 33,28 16 4 46 0 50 44
120205,39 5 39 47 0 37 52,39 38 25 53 53 35 11
120205,2 21 20 24 30 44 15,2 18 47 32 49 43 28
120205,53 10 2 36 55 24 11,53 50 49 45 26 54 58
120205,32 18 40 6 0 50 32,32 37 12 21 21 40 33
120205,14 41 57 40 6 27 55,14 37 53 28 24 12 42
120205,5 25 3 29 33 20 12,5 50 57 6 21 56 35
120205,12 34 9 15 34 22 7,12 30 35 59 25 1 11
120205,59 29 44 50 11 10 37,59 30 14 28 33 27 54
120205,43 3 41 27 49 56 12,43 40 51 2 38 22 52
120205,14 25 48 28 13 48 55,14 53 9 23 51 34 41
120205,8 27 37 27 39 3 21,8 57 33 10 21 14 3
120205,42 17 51 24 51 9 16,42 24 49 33 22 14 11
120205,52 52 32 6 55 0 16,52 40 33 32 23 23 57
120205,28 28 10 33 48 11 12,28 39 45 4 49 53 23
120205,21 52 52 39 28 14 36,21 45 33 47 33 55 47
120205,58 11 25 1 25 18 11,58 54 9 11 37 1 5
120205,28 18 52 16 14 17 0,28 12 37 3 25 6 6
120205,43 51 39 15 42 57 1,43 56 5 33 37 53 52
120205,2 58 11 41 42 1 8,2 43 45 22 43 42 46
120205,11 23 36 54 25 28 5,11 52 9 27 5 56 58
120205,31 23 51 13 9 54 42,31 38 13 0 9 27 49
120205,36 16 21 25 57 6 57,36 2 18 2 42 47 13
120205,14 40 32 48 29 34 40,14 38 55 10 35 38 26
120205,11 33 27 52 28 8 36,11 39 1 28 39 44 19
120205,28 50 27 37 3 26 59,28 54 5 38 45 7 22
120205,56 44 25 40 41 23 19,56 6 12 49 36 5 32
120205,13 11 7 31 29 44 21,13 22 19 25 36 52 20
120205,44 33 57 56 40 18 6,44 50 29 11 35 52 48
120205,57 4 58 49 47 14 2,57 49 18 27 57 46 45
120205,37 43 27 7 50 45 53,37 15 3 9 25 52 39
120205,4 43 22 22 7 20 37,4 19 47 52 49 6 24
120205,5 39 4 48 7 3 53,5 42 38 18 21 14 25
120205,34 2 42 25 56 36 12,34 35 19 27 38 30 42
120205,39 16 53 0 11 8 12,39 12 38 38 40 45 57
120205,10 47 3 17 54 50 12,10 19 16 30 49 23 53
120205,17 7 57 24 5 36 32,17 14 31 16 18 53 42
120205,19 2 28 58 5 57 58,19 20 59 1 7 21 44
120205,4 25 59 5 16 18 33,4 36 34 28 18 46 13
120205,3 19 13 59 23 1 40,3 34 54 39 22 23 11
120205,49 11 16 46 28 25 45,49 53 19 11 47 30 22
120205,17 24 37 34 23 59 38,17 52 10 32 39 54 23
120205,12 6 46 28 58 33 29,12 21 32 57 16 36 12
120205,43 59 47 48 24 35 9,43 48 31 4 37 34 32
120205,1 29 27 22 37 18 38,1 40 28 23 1 21 28
120205,15 41 49 26 34 46 20,15 44 8 49 27 58 37
120205,49 39 41 1 18 16 0,49 38 24 25 10 55 55
120205,44 5 28 34 49 19 6,44 45 9 17 41 14 18
120205,45 39 2 26 26 56 35,45 23 22 27 4 58 15
120205,17 58 23 37 2 19 50,17 37 9 36 37 0 50
120205,47 54 8 26 29 57 55,47 16 21 1 40 11 20
120205,51 49 52 20 21 39 14,51 33 21 56 29 40 18
120205,0 36 51 24 58 11 30,0 36 25 42 22 13 43
120205,32 54 32 0 18 22 58,32 22 30 30 40 12 45
120205,46 5 38 17 45 5 56,46 39 32 46 25 31 2
120205,28 57 31 3 18 42 39,28 49 30 25 10 15 43
120205,20 48 30 18 51 45 27,20 1 45 53 2 30 7
120205,14 2 16 0 5 26 16,14 12 5 5 9 12 5
120205,27 4 45 45 32 44 14,27 26 19 9 19 5 24
120205,2 53 54 57 5 32 43,2 40 4 51 49 31 53
120205,39 38 17 50 25 44 25,39 32 46 7 26 23 39
120205,14 39 23 2 54 19 30,14 36 5 3 39 15 6
120205,48 24 20 3 23 25 16,48 21 56 59 36 20 47
120205,26 21 11 46 17 1 44,26 7 2 31 39 40 54
120205,58 6 23 5 35 52 56,58 50 3 1 44 5 23
120205,6 22 53 17 33 0 29,6 46 10 56 41 41 52
120205,23 34 3 55 47 37 32,23 44 47 17 8 14 59
120205,58 47 7 32 17 52 59,58 3 9 19 44 5 20
120205,6 23 27 35 31 2 0,6 47 35 36 21 23 23
120205,37 54 10 35 39 59 54,37 56 53 37 13 56 20
120205,2 11 41 10 37 13 54,2 7 58 55 46 59 5
120205,40 27 46 1 26 49 15,40 28 9 11 36 31 40
120205,45 17 43 24 57 14 52,45 49 42 7 21 53 1
120205,43 53 54 30 21 52 30,43 54 38 56 29 2 54
120205,19 10 5 4 34 11 44,19 22 15 13 45 43 2
120205,48 13 28 30 52 58 5,48 10 34 12 37 51 49
120205,44 9 15 5 3 30 25,44 37 4 8 11 42 8
120205,20 33 12 54 0 42 46,20 48 9 27 27 49 39
120205,17 29 19 38 30 34 7,17 56 25 55 20 50 53
120205,17 55 35 54 9 51 14,17 47 27 37 45 35 54
120205,5 1 56 56 35 5 34,5 4 58 27 8 10 32
120205,26 3 45 59 36 9 28,26 33 40 10 14 15 4
120205,43 27 25 48 53 10 56,43 16 41 31 8 5 23
120205,58 48 50 56 43 1 45,58 35 3 41 9 11 27
120205,35 20 21 26 47 2 24,35 51 17 53 25 24 15
120205,30 54 54 11 44 23 8,30 49 17 18 49 1 10
120205,9 25 27 20 32 12 46,9 13 36 10 28 16 49
120205,2 14 25 59 17 49 52,2 13 40 10 56 23 35
120205,6 4 52 42 26 58 13,6 0 52 5 48 42 32
120205,10 59 14 40 15 49 38,10 40 18 57 38 20 27
120205,5 19 30 3 24 19 50,5 32 49 54 10 52 45
120205,54 5 18 36 22 29 26,54 50 2 24 9 22 27
120205,34 58 43 43 48 17 47,34 38 33 38 18 37 22
120205,21 7 9 53 54 20 7,21 15 22 11 18 47 37
120205,2 13 4 8 32 29 22,2 12 17 13 44 54 30
120205,32 22 43 37 11 50 41,32 41 9 36 44 6 32
120205,15 25 34 29 31 54 31,15 1 43 17 49 17 49
120205,23 30 8 31 40 3 2,23 36 47 26 14 21 23
120205,48 50 53 49 15 40 21,48 47 21 39 13 25 0
120205,2 41 26 43 14 16 53,2 28 44 22 51 13 49
120205,44 40 11 27 21 47 52,44 17 18 6 45 15 54
120205,15 42 15 52 39 56 45,15 36 1 28 0 56 2
120205,58 32 32 29 19 10 50,58 12 35 45 51 54 46
120205,24 11 52 10 52 41 40,24 35 11 1 28 2 29
120205,14 13 21 10 13 58 35,14 1 15 21 52 36 17
120205,30 27 15 21 32 29 41,30 7 42 28 38 48 25
120205,55 44 17 15 34 19 39,55 39 14 9 17 26 12
120205,59 49 57 42 58 43 5,59 10 39 25 21 26 35
120205,52 35 13 23 13 1 18,52 30 43 33 56 54 29
120205,50 51 10 54 3 25 39,50 26 32 22 17 51 41
120205,0 29 6 9 42 18 46,0 29 31 25 59 41 3
120205,53 37 19 31 15 38 6,53 35 53 43 28 5 7
120205,5 57 17 43 14 39 57,5 18 37 15 29 40 11
120205,57 20 59 10 55 35 6,57 43 48 58 28 45 41
120205,11 23 24 40 12 16 29,11 52 34 9 48 0 29
120205,49 28 58 54 22 35 43,49 25 21 36 3 20 35
120205,59 58 49 42 30 54 56,59 1 25 59 29 10 43
120205,51 14 17 39 7 19 53,51 22 54 17 14 8 31
120205,20 6 9 55 21 0 53,20 16 12 42 28 28 51
120205,16 23 8 0 11 24 7,16 26 28 28 33 5 8
120205,24 54 29 22 36 30 43,24 52 28 23 2 54 12
120205,6 10 57 1 59 25 3,6 9 30 31 9 13 18
120205,40 41 8 18 13 17 43,40 51 59 41 18 37 15
120205,4 9 44 36 23 39 13,4 10 16 52 18 58 45
120205,35 39 29 11 50 15 19,35 22 33 28 54 26 2
120205,51 1 2 20 16 36 51,51 53 51 19 42 59 8
120205,44 32 7 27 32 51 54,44 51 57 8 52 41 35
120205,42 20 28 20 1 34 22,42 34 21 56 54 7 40
120205,37 57 17 6 28 26 54,37 53 18 23 45 7 15
120205,46 35 1 2 50 46 57,46 12 14 12 41 3 45
120205,34 26 58 27 50 32 3,34 16 10 33 16 45 38
120205,50 14 9 34 31 57 25,50 10 8 56 37 53 47
120205,45 10 52 5 35 13 0,45 42 15 14 56 33 33
120205,15 44 26 12 23 27 7,15 38 58 46 49 26 29
120205,55 41 50 51 1 33 57,55 42 20 6 7 27 47
120205,28 47 45 35 50 25 14,28 11 27 8 24 16 27
120205,27 34 1 36 37 50 57,27 6 7 50 23 27 47
120205,45 11 26 32 0 34 46,45 43 20 54 54 7 53
120205,31 8 1 13 0 12 23,31 33 35 55 55 34 57
120205,32 26 10 10 42 25 11,32 55 48 58 2 49 53
120205,51 40 9 25 55 25 59,51 39 46 19 56 45 27
120205,45 49 17 11 2 13 38,45 30 38 40 39 19 2
120205,58 6 24 38 49 29 6,58 50 45 19 52 28 24
120205,10 1 29 53 20 48 35,10 9 22 11 55 10 31
120205,22 4 1 42 34 2 9,22 16 17 9 17 16 12
120205,9 27 2 33 40 16 23,9 21 23 43 3 29 13
120205,51 5 30 12 12 44 58,51 49 32 44 32 9 32
120205,16 59 59 14 34 27 29,16 11 16 27 6 18 7
120205,2 37 14 10 51 13 17,2 26 4 11 21 52 16
120205,23 50 57 9 54 52 44,23 27 47 41 35 11 31
120205,34 45 58 56 42 53 15,34 7 23 30 12 38 11
120205,59 11 28 54 8 39 38,59 48 12 43 38 25 55
120205,32 26 56 1 30 58 26,32 55 1 2 54 40 30
120205,20 33 53 38 26 38 36,20 48 37 20 51 47 8
120205,33 42 20 50 4 33 30,33 37 2 37 43 23 36
120205,59 32 11 45 26 43 57,59 27 32 0 26 21 43
120205,22 10 52 13 32 30 57,22 12 37 6 17 48 44
120205,55 28 23 48 42 32 52,55 16 26 42 50 40 0
120205,51 9 31 31 38 18 26,51 55 19 25 55 32 55
120205,10 7 53 47 44 11 36,10 0 53 25 58 54 22
120205,43 31 55 44 0 8 56,43 12 42 48 48 56 18
120205,55 53 20 52 6 29 37,55 4 29 2 3 16 53
120205,47 35 46 43 27 36 37,47 27 58 1 39 31 55
120205,42 35 0 17 7 32 29,42 2 2 23 13 44 54
120205,55 30 31 41 8 48 33,55 20 56 3 11 14 55
120205,21 41 36 57 50 26 28,21 35 17 36 32 55 16
120205,1 54 17 52 37 55 24,1 30 38 14 41 34 17
120205,11 43 37 55 22 42 51,11 32 5 22 49 44 4
120205,16 32 50 47 7 32 27,16 45 31 48 55 18 6
120205,30 0 1 13 55 53 6,30 30 31 44 10 46 44
120205,45 44 27 40 33 9 47,45 12 24 36 16 12 59
120205,43 46 57 51 25 12 45,43 10 39 53 47 59 14
120205,53 7 29 41 27 52 51,53 56 43 5 54 42 16
120205,11 23 21 51 8 32 18,11 52 20 6 5 58 38
120205,50 42 59 52 13 58 20,50 20 5 17 27 46 54
120205,22 30 18 31 47 50 49,22 31 47 26 20 0 49
120205,56 17 23 35 45 53 29,56 31 38 52 8 31 18
120205,21 26 33 26 47 48 9,21 1 42 6 34 44 37
120205,30 54 53 24 1 39 41,30 49 13 39 40 53 27
120205,39 26 12 53 1 35 40,39 8 38 12 14 56 4
120205,55 39 58 57 13 23 24,55 44 0 57 47 51 9
120205,16 44 58 8 25 4 11,16 57 16 21 0 4 9
120205,21 20 16 0 8 36 32,21 56 30 30 29 43 14
120205,12 20 39 39 24 55 36,12 11 33 47 32 23 2
120205,43 28 9 45 2 3 24,43 15 22 36 37 42 7
120205,24 27 3 21 40 24 54,24 12 15 34 9 14 34
120205,46 31 56 0 18 14 40,46 17 45 45 53 21 33
120205,31 43 32 10 20 48 16,31 53 42 39 17 40 17
120205,51 38 41 36 35 6 7,51 47 9 38 52 48 55
120205,21 52 57 50 10 59 43,21 45 28 54 57 15 37
120205,0 53 22 54 15 0 45,0 53 13 58 41 41 4
120205,11 59 30 23 17 13 3,11 16 46 49 3 26 33
120205,15 33 1 16 47 31 13,15 9 11 59 12 33 56
120205,48 32 39 57 7 35 48,48 16 55 8 2 59 11
120205,20 38 40 10 19 55 41,20 27 51 54 27 36 49
120205,6 48 6 3 48 11 59,6 50 51 48 45 43 48
120205,28 41 5 17 12 53 28,28 2 11 58 46 10 34
120205,25 34 16 16 34 38 50,25 39 12 5 52 11 12
120205,44 46 20 12 13 30 4,44 12 11 50 9 18 14
120205,13 29 47 56 31 50 43,13 38 29 11 44 6 28
120205,51 54 54 34 5 9 47,51 26 47 29 33 29 38
120205,59 6 29 21 29 9 43,59 53 39 23 47 41 9
120205,3 20 44 41 14 42 5,3 35 18 59 45 13 20
120205,30 2 19 38 41 49 15,30 32 38 31 57 21 48
120205,32 51 36 49 57 2 48,32 19 1 25 22 21 41
120205,15 26 16 49 36 5 0,15 2 22 0 36 40 40
120205,23 16 39 21 57 47 41,23 57 32 40 11 28 2
120205,32 20 26 38 45 28 1,32 36 19 2 30 6 7
120205,8 2 59 22 1 21 13,8 7 22 49 50 5 25
120205,50 32 34 57 1 29 22,50 40 24 59 58 19 47
120205,33 20 2 0 54 15 19,33 58 59 59 5 33 57
120205,27 14 52 23 57 8 42,27 16 4 34 37 41 11
120205,41 44 5 56 59 45 30,41 10 4 58 24 47 25
120205,14 48 35 55 43 44 8,14 27 8 35 20 33 31
120205,53 39 20 32 57 4 39,53 29 18 10 39 37 13
120205,16 31 14 36 3 54 54,16 47 58 11 8 33 12
120205,47 38 48 0 40 55 48,47 6 50 50 13 57 23
120205,24 23 58 47 59 28 51,24 11 17 8 29 53 2
120205,8 47 34 57 32 35 46,8 17 59 2 56 39 34
120205,5 35 55 10 46 34 20,5 53 6 9 44 49 6
120205,20 58 57 56 58 25 14,20 4 51 25 21 0 14
120205,42 48 43 52 12 1 51,42 19 4 56 35 34 47
120205,32 56 29 2 47 27 45,32 21 11 9 43 16 48
120205,52 19 29 9 48 12 26,52 12 25 27 43 31 15
120205,28 57 47 42 39 48 29,28 49 40 56 5 12 25
120205,6 55 25 35 52 47 21,6 53 47 27 39 33 52
120205,12 46 24 0 13 5 20,12 57 11 11 49 55 30
120205,9 4 34 25 4 21 19,9 1 43 18 14 3 34
120205,57 16 32 3 57 24 4,57 37 29 34 37 30 24
120205,20 28 13 24 8 6 47,20 59 46 20 15 19 10
120205,37 22 39 49 21 55 51,37 10 21 39 23 32 19
120205,47 37 34 56 9 25 42,47 7 28 57 53 47 4
120205,18 42 36 30 38 30 39,18 48 33 7 48 17 3
120205,18 30 38 6 45 36 22,18 9 37 39 35 17 32
120205,58 5 42 19 14 55 5,58 52 5 32 43 52 56
120205,37 49 49 15 20 51 15,37 59 10 54 28 52 17
120205,30 48 17 29 28 47 25,30 56 31 18 8 17 51
120205,42 34 19 11 3 24 4,42 0 19 21 14 51 50
120205,36 5 20 44 36 38 6,36 40 21 25 54 23 14
120205,33 0 2 13 51 9 10,33 33 34 54 44 37 47
120205,7 58 16 11 1 47 12,7 23 57 52 51 42 30
120205,20 55 39 3 21 54 51,20 11 33 26 7 15 55
120205,25 28 21 17 24 8 44,25 38 1 19 28 26 23
120205,4 58 21 22 23 23 54,4 52 20 38 0 23 31
