seed,input,target
977792,46 25 47 48 46 32 49 1 57,46 19 10 38 27 11 13 12 46
977792,53 33 46 10 45 52 23 32 42,53 38 27 30 22 10 58 12 55
977792,21 17 45 20 17 13 48 15 43,21 50 17 25 6 37 57 38 33
977792,49 51 20 32 48 19 24 18 26,49 14 7 34 44 29 55 32 55
977792,49 56 33 18 13 28 2 53 22,49 16 36 11 49 25 24 50 4
977792,12 6 39 33 0 32 8 52 36,12 21 34 19 19 26 28 53 34
977792,3 8 27 41 31 53 45 40 15,3 11 45 22 32 18 55 43 28
977792,48 55 17 10 25 1 48 19 5,48 39 14 17 51 53 9 58 52
977792,37 40 12 52 1 52 47 18 57,37 12 0 52 51 27 57 44 1
977792,22 11 49 9 39 46 38 32 50,22 13 53 48 26 18 52 25 17
977792,26 52 50 11 15 35 14 10 47,26 38 19 21 48 19 41 44 14
977792,6 7 7 44 36 26 26 3 16,6 3 9 40 58 22 27 24 1
977792,30 26 31 40 14 36 11 56 12,30 5 59 19 41 6 10 43 31
977792,13 26 4 29 47 34 5 26 22,13 41 45 10 19 35 30 5 29
977792,51 28 16 34 41 0 39 32 57,51 1 20 50 12 12 48 16 9
977792,19 18 19 30 40 38 12 38 53,19 36 9 18 57 34 55 45 34
977792,6 15 54 45 31 7 34 17 33,6 39 50 17 49 59 25 6 21
977792,1 15 56 43 32 6 7 17 7,1 18 26 21 4 0 7 43 36
977792,20 39 58 40 22 25 39 10 31,20 31 11 35 50 46 35 25 45
977792,5 58 44 50 14 40 54 25 56,5 19 5 13 2 29 10 24 53
977792,11 14 57 33 29 41 26 24 22,11 48 44 50 37 14 52 34 58
977792,47 25 2 18 43 41 50 34 16,47 30 32 37 15 44 6 23 57
977792,8 30 44 33 29 28 7 7 8,8 51 37 35 45 9 6 3 11
977792,21 4 6 10 35 47 38 29 24,21 12 21 18 5 41 7 31 16
977792,35 22 26 26 29 56 43 37 9,35 50 47 31 18 26 21 27 31
977792,43 15 39 54 24 33 34 56 32,43 28 0 54 10 30 11 19 26
977792,59 56 28 19 59 42 53 42 49,59 3 17 26 41 11 22 43 58
977792,59 19 10 35 32 11 21 12 17,59 40 37 34 13 22 48 9 52
977792,33 50 28 3 22 50 28 3 8,33 16 44 47 52 45 9 2 4
977792,49 57 1 1 43 17 23 21 0,49 20 19 18 50 7 41 16 16
977792,49 39 30 16 31 43 5 57 57,49 38 56 30 1 58 52 38 16
977792,28 6 11 25 16 23 20 8 24,28 24 35 43 27 20 42 46 20
977792,18 32 46 21 54 36 41 5 48,18 10 20 36 28 3 56 58 35
977792,49 18 13 1 50 8 19 18 7,49 8 36 38 19 14 8 39 42
977792,9 18 32 7 15 12 49 3 2,9 57 3 9 51 21 39 36 37
977792,32 18 3 19 57 45 18 42 15,32 37 42 33 19 9 57 26 10
977792,31 27 41 13 33 26 28 55 21,31 19 8 36 16 39 0 55 26
977792,57 48 39 2 22 36 38 40 43,57 23 9 10 59 23 0 40 55
977792,47 47 18 21 43 26 17 39 16,47 0 18 43 0 26 11 33 50
977792,46 14 4 32 50 12 2 34 43,46 57 49 31 5 26 25 39 24
977792,43 13 32 51 20 13 34 41 5,43 30 2 39 17 27 6 32 34
977792,24 4 34 17 11 27 24 20 40,24 28 46 51 56 44 59 39 27
977792,45 11 24 47 47 51 4 58 40,45 43 19 10 19 58 51 31 58
977792,38 55 0 5 59 31 17 44 14,38 21 21 13 56 37 5 46 57
977792,10 35 52 18 7 57 59 50 26,10 31 6 42 45 28 50 34 16
977792,58 44 47 24 48 21 1 59 20,58 0 47 32 16 24 25 23 49
977792,46 56 30 16 56 30 29 1 19,46 0 30 36 29 59 30 31 46
977792,20 9 45 36 2 11 13 49 49,20 13 34 5 3 8 36 31 3
977792,29 39 13 14 44 52 42 5 35,29 40 20 39 26 38 35 30 9
977792,45 56 19 37 44 24 24 23 54,45 24 6 24 41 58 23 54 38
977792,31 23 49 6 35 2 3 11 38,31 38 20 16 38 36 39 47 6
977792,8 51 12 9 37 35 17 44 29,8 30 42 40 59 24 2 35 45
977792,10 7 47 30 15 33 45 41 6,10 0 47 25 7 27 59 18 23
977792,6 11 52 54 15 30 8 4 5,6 10 47 16 31 22 18 14 22
977792,14 41 40 46 26 2 34 24 30,14 37 12 57 9 10 32 56 38
977792,31 0 34 56 58 29 19 0 50,31 31 13 59 1 40 22 22 1
977792,49 14 31 59 3 34 55 10 32,49 9 20 5 10 32 23 16 45
977792,7 51 34 25 31 18 16 39 3,7 18 4 36 21 55 28 0 3
977792,39 57 12 56 39 59 37 25 38,39 56 35 6 30 51 45 6 26
977792,6 18 8 4 19 51 58 27 52,6 42 46 40 22 9 32 59 7
977792,10 17 32 59 14 26 22 18 46,10 56 36 34 56 46 48 5 40
977792,7 27 41 7 3 25 18 3 43,7 30 20 17 22 28 12 15 37
977792,8 1 51 18 9 7 24 36 38,8 6 57 44 37 40 31 56 9
977792,17 10 13 47 6 28 3 43 0,17 20 40 49 57 7 4 19 19
977792,27 30 7 53 58 41 16 18 14,27 10 0 53 3 56 30 40 18
977792,0 30 25 2 33 19 24 39 29,0 30 3 4 45 51 9 45 10
977792,28 55 43 48 40 22 48 58 23,28 58 1 24 36 3 37 51 16
977792,19 45 32 20 36 24 55 45 57,19 9 19 38 30 4 59 14 31
977792,27 36 27 48 7 15 28 30 58,27 55 17 40 47 56 42 11 17
977792,36 27 1 31 45 2 36 16 44,36 13 12 33 40 39 31 41 10
977792,38 11 28 19 2 40 40 50 49,38 40 29 20 18 57 30 55 9
977792,16 9 35 16 58 2 53 13 27,16 12 32 45 29 27 41 18 6
977792,24 34 51 47 29 53 35 57 3,24 21 46 24 14 25 41 25 30
977792,57 58 25 5 57 37 34 12 34,57 16 41 47 13 28 46 58 16
977792,28 58 21 1 45 25 49 58 54,28 48 8 6 33 4 50 27 37
977792,8 59 17 20 35 29 56 50 43,8 29 21 56 39 2 47 18 50
977792,21 11 43 19 39 15 5 53 24,21 19 4 28 0 15 14 25 42
977792,24 47 34 51 32 52 9 16 36,24 46 14 24 20 8 4 31 56
977792,45 15 11 40 45 56 3 3 16,45 50 55 43 11 19 16 19 42
977792,37 21 52 10 5 58 34 46 8,37 11 23 16 18 35 38 27 35
977792,42 42 25 28 24 50 50 25 17,42 50 46 22 29 4 48 22 54
977792,25 59 31 8 31 42 45 11 29,25 23 38 43 12 55 38 40 27
977792,39 46 16 34 10 31 20 25 25,39 34 51 3 6 16 33 4 36
977792,38 8 42 24 16 24 58 22 44,38 43 1 36 2 48 42 27 50
977792,57 9 17 48 14 23 49 55 59,57 53 18 28 17 30 54 37 52
977792,12 41 12 33 54 56 34 46 44,12 50 11 39 50 31 13 33 36
977792,51 12 52 12 32 27 20 9 30,51 21 45 57 3 15 32 28 37
977792,5 38 18 18 58 18 13 20 2,5 36 11 54 40 23 51 19 20
977792,37 8 7 9 33 17 21 44 9,37 41 38 39 11 58 44 21 20
977792,25 3 11 39 7 6 24 59 51,25 30 34 10 0 6 13 56 17
977792,31 33 59 9 44 12 43 32 39,31 12 47 41 10 49 42 9 45
977792,58 52 38 30 57 13 10 7 24,58 31 54 2 42 32 29 32 56
977792,5 53 28 30 7 52 25 11 17,5 16 44 53 56 16 41 42 24
977792,55 2 10 10 32 37 47 50 59,55 54 57 51 7 49 40 8 29
977792,43 56 42 47 37 3 16 26 14,43 51 38 29 44 47 54 11 48
977792,20 8 5 51 1 1 53 20 6,20 15 14 24 25 26 36 10 2
977792,49 59 50 31 48 18 8 24 1,49 19 51 6 50 2 4 37 36
977792,32 12 49 3 57 52 35 16 55,32 44 8 11 15 54 6 40 3
977792,29 36 8 9 28 59 43 1 29,29 43 38 39 0 59 16 17 56
977792,55 1 33 10 33 0 36 47 39,55 56 41 44 50 50 21 30 19
977792,20 20 47 10 35 27 51 2 43,20 42 51 54 6 18 31 30 13
977792,17 21 55 0 46 35 18 13 35,17 31 1 1 55 13 3 26 58
977792,43 14 49 36 16 16 41 37 4,43 32 17 0 16 32 6 24 28
977792,30 56 3 30 17 40 52 26 0,30 48 51 8 47 10 47 31 31
977792,53 28 55 52 17 29 48 3 30,53 40 3 43 29 51 34 29 59
977792,54 21 17 19 36 50 25 0 18,54 32 46 55 47 18 2 2 15
977792,43 32 43 37 45 21 9 40 18,43 14 45 18 55 26 30 18 46
977792,52 21 34 2 18 2 38 32 53,52 20 50 49 8 7 48 16 5
977792,54 32 2 50 11 23 40 27 58,54 1 0 50 55 25 50 38 15
977792,47 20 16 31 46 42 41 5 31,47 48 0 31 50 20 30 26 51
977792,56 12 31 21 44 58 35 26 12,56 35 41 16 57 16 38 58 46
977792,27 50 57 15 38 52 24 39 36,27 44 1 18 52 40 31 59 23
977792,26 30 16 31 4 34 6 35 7,26 52 15 7 5 52 48 19 12
977792,35 4 23 50 2 26 43 51 58,35 31 38 19 20 51 36 25 21
977792,59 57 18 37 49 39 24 37 59,59 2 15 39 57 32 56 11 16
977792,41 15 25 47 40 19 18 33 27,41 23 39 33 45 51 20 48 14
977792,8 28 36 23 8 27 10 53 8,8 58 11 52 50 38 41 27 35
977792,24 26 52 58 19 37 37 21 26,24 17 44 0 19 0 37 11 36
977792,3 34 25 7 32 42 22 51 29,3 19 27 33 6 27 18 31 18
977792,39 25 49 8 27 16 49 13 39,39 7 12 23 46 52 47 57 32
977792,37 41 30 29 25 12 34 20 24,37 14 58 19 27 15 10 53 46
977792,19 2 55 29 5 32 59 11 33,19 20 11 46 39 5 20 12 31
977792,29 11 13 4 13 20 33 6 57,29 25 5 11 49 6 21 17 36
977792,31 5 42 42 57 54 50 53 55,31 27 49 44 1 30 55 4 59
977792,22 22 44 41 32 11 10 56 58,22 49 43 5 58 54 57 12 45
977792,0 16 48 33 42 27 1 53 50,0 16 0 33 37 25 26 36 32
977792,5 30 54 0 0 27 44 16 34,5 57 14 14 14 48 28 18 4
977792,38 6 40 42 8 24 40 28 20,38 42 54 14 19 28 1 41 12
977792,38 41 32 33 58 35 41 9 26,38 24 20 48 42 2 28 34 16
977792,26 14 41 35 11 43 11 13 23,26 4 17 57 52 3 8 36 5
977792,46 16 54 48 49 16 38 18 4,46 52 44 7 12 5 36 11 7
977792,42 20 55 25 7 16 0 35 35,42 34 41 57 54 24 24 23 42
977792,8 40 53 21 44 34 28 2 33,8 20 7 39 26 57 7 6 21
977792,29 44 8 29 17 56 23 44 4,29 45 40 27 13 59 36 52 54
977792,11 58 36 23 57 17 56 44 27,11 17 0 23 24 2 47 3 15
977792,49 40 45 16 58 19 24 2 58,49 37 23 57 16 35 44 42 22
977792,17 0 23 36 29 6 9 51 4,17 17 30 16 42 47 41 28 30
977792,36 47 22 30 56 31 15 37 19,36 55 24 19 54 0 15 39 15
977792,40 1 43 48 0 44 54 24 44,40 41 9 26 26 23 31 16 57
977792,44 49 10 52 31 29 58 20 42,44 8 5 17 49 24 57 43 1
977792,15 3 14 12 36 29 50 47 14,15 12 1 13 27 1 26 20 39
977792,55 59 29 40 50 7 57 21 49,55 6 20 32 15 18 34 59 10
977792,40 13 19 36 38 5 3 12 35,40 20 44 19 2 11 8 38 52
977792,6 49 3 40 57 13 37 31 21,6 48 51 39 56 33 42 10 57
977792,9 11 32 55 14 4 21 3 31,9 4 41 34 56 57 41 46 17
977792,9 20 36 46 22 34 49 40 26,9 59 23 5 29 48 46 34 16
977792,10 24 4 42 52 52 42 21 52,10 26 34 0 52 40 56 29 2
977792,52 52 48 52 0 43 13 39 8,52 40 6 58 58 1 14 36 47
977792,16 56 44 2 52 33 40 19 31,16 8 22 21 45 4 16 35 41
977792,1 20 45 12 36 28 44 9 36,1 22 36 6 25 38 34 32 4
977792,13 17 31 59 41 56 59 54 4,13 8 53 4 17 45 27 37 43
977792,37 6 43 47 39 25 32 44 17,37 39 24 46 35 43 14 47 55
977792,52 38 9 18 52 33 27 41 44,52 11 2 15 54 8 57 31 51
977792,5 52 32 5 20 5 34 16 29,5 17 50 59 39 38 51 13 38
977792,25 3 8 39 5 20 35 8 48,25 30 29 40 42 34 18 22 2
977792,16 42 3 23 47 35 51 11 46,16 58 53 12 59 24 49 53 24
977792,23 23 25 10 22 51 36 31 44,23 54 9 3 31 7 50 39 26
977792,56 52 13 6 36 24 54 56 16,56 16 29 31 56 47 16 8 46
977792,29 54 3 36 30 31 22 5 37,29 10 5 37 28 36 3 1 50
977792,11 51 48 56 15 50 5 56 57,11 21 41 33 49 23 19 54 41
977792,25 30 23 27 10 25 24 11 13,25 47 51 2 8 48 21 19 39
977792,37 28 4 21 58 26 29 26 16,37 24 28 22 8 49 24 17 33
977792,24 51 58 42 20 14 57 16 53,24 49 18 48 4 26 40 17 42
977792,37 58 52 57 21 19 21 37 57,37 51 27 47 53 16 24 43 50
977792,36 13 38 23 32 28 56 35 14,36 8 12 8 52 27 38 52 23
977792,37 34 44 33 58 43 6 52 33,37 33 36 16 10 17 12 37 35
977792,46 0 13 5 12 24 34 0 4,46 46 59 54 33 5 52 52 54
977792,33 36 2 11 26 25 10 31 50,33 44 42 41 59 34 31 23 27
977792,16 33 1 32 58 51 32 8 14,16 36 38 55 7 18 10 1 12
977792,38 8 41 31 54 4 53 45 10,38 43 5 59 5 11 22 36 43
977792,43 18 56 57 32 19 11 26 58,43 25 20 3 23 50 55 21 44
977792,40 10 28 21 30 58 15 48 51,40 37 24 10 27 46 53 9 33
977792,40 36 16 46 46 22 25 39 31,40 58 39 34 8 44 58 8 53
977792,36 49 54 20 11 55 24 54 53,36 31 0 20 12 42 7 15 56
977792,6 20 44 20 3 4 30 0 26,6 44 21 56 59 55 20 20 51
977792,3 7 39 26 38 12 56 57 9,3 9 45 7 48 9 28 49 51
977792,30 58 42 4 41 33 41 7 7,30 53 32 33 46 13 26 29 32
977792,11 7 12 5 10 16 59 23 5,11 4 25 31 24 1 35 48 53
977792,14 41 22 41 30 19 21 58 11,14 37 10 23 36 9 54 40 38
977792,18 26 41 18 42 46 44 57 41,18 0 41 13 31 50 19 48 25
977792,54 32 17 19 18 23 15 37 41,54 1 19 37 1 17 34 3 56
977792,59 6 53 1 32 25 17 11 53,59 53 0 1 47 30 38 40 2
977792,17 28 26 29 26 23 59 26 33,17 54 11 46 18 44 2 50 44
977792,35 39 36 7 24 48 55 14 23,35 22 41 38 57 23 32 43 33
977792,50 35 42 48 19 19 26 47 32,50 43 1 24 6 43 20 26 53
977792,40 32 23 49 53 47 49 27 7,40 33 53 11 22 37 59 32 26
977792,1 50 24 39 21 23 41 54 17,1 26 54 17 31 38 24 52 16
977792,50 13 1 12 54 14 39 52 52,50 9 11 50 32 43 4 56 16
977792,49 40 38 15 21 27 29 19 45,49 37 20 46 50 38 48 3 57
977792,6 16 25 32 29 53 53 16 24,6 40 32 48 13 49 13 7 25
977792,46 51 42 18 57 57 48 4 24,46 11 30 40 11 15 52 54 10
977792,40 38 37 20 16 32 57 2 25,40 57 33 58 39 5 18 19 27
977792,3 19 53 55 41 32 50 40 0,3 34 45 26 13 44 6 31 31
977792,2 1 2 30 58 32 20 8 12,2 0 2 54 40 33 58 49 10
977792,21 37 18 55 38 40 32 59 55,21 27 22 5 36 48 16 11 20
977792,49 29 25 21 1 37 44 39 25,49 24 16 24 25 56 6 30 3
977792,27 9 48 31 12 14 35 25 55,27 31 4 40 19 41 54 9 29
977792,39 34 21 5 42 14 42 35 23,39 9 54 50 20 39 25 41 15
977792,49 48 40 25 37 49 59 11 48,49 21 33 4 13 53 4 9 26
977792,56 58 6 34 6 20 42 47 52,56 12 21 8 1 22 43 9 34
977792,28 16 5 50 54 21 9 30 28,28 18 12 41 35 49 51 8 58
977792,1 42 45 24 52 11 36 55 56,1 57 29 55 3 8 13 57 12
977792,43 30 10 40 13 9 43 4 33,43 13 23 11 49 51 36 41 56
977792,36 9 28 31 24 23 37 47 7,36 42 5 59 35 48 34 6 3
977792,56 2 43 25 0 25 0 47 3,56 55 40 32 32 54 54 18 13
977792,21 26 6 51 1 31 13 23 4,21 1 9 33 35 41 18 44 46
977792,1 14 11 33 1 57 47 24 45,1 12 20 48 49 20 26 54 20
977792,19 2 34 50 21 40 26 13 36,19 20 50 34 59 19 29 16 52
977792,38 3 22 25 4 15 20 2 14,38 45 54 9 1 18 47 46 57
977792,0 50 10 56 38 24 15 59 41,0 50 56 18 52 34 52 37 14
977792,42 11 36 27 24 34 49 46 51,42 41 6 18 1 43 58 4 54
977792,33 52 26 48 45 36 34 8 25,33 21 1 24 47 8 56 48 22
977792,25 39 30 46 25 37 4 32 36,25 49 32 1 38 32 33 6 25
977792,39 10 51 3 12 51 8 16 36,39 45 35 32 44 4 2 22 41
977792,28 4 5 21 40 46 25 1 44,28 30 26 7 59 13 40 41 10
977792,37 45 31 11 22 49 4 0 54,37 23 38 40 12 40 44 44 11
977792,47 20 7 57 27 51 1 54 34,47 48 55 8 57 20 19 55 12
977792,10 20 18 48 55 52 38 32 2,10 53 17 40 3 43 8 52 53
977792,39 23 44 18 8 4 42 4 41,39 22 42 35 27 26 22 16 54
977792,42 11 19 2 54 30 30 19 34,42 41 14 12 43 13 43 24 21
977792,48 48 7 55 56 11 2 41 36,48 45 39 48 40 38 36 49 45
977792,39 14 6 27 25 36 12 37 28,39 20 16 43 18 53 23 1 41
977792,4 11 20 42 10 24 0 35 34,4 9 59 17 20 53 53 37 33
977792,31 46 2 36 2 22 17 31 17,31 50 49 45 47 52 16 47 55
977792,59 13 14 58 25 57 31 18 59,59 46 57 16 41 25 45 53 4
977792,44 15 42 22 7 14 45 50 6,44 35 19 47 37 8 15 53 55
977792,8 10 33 24 43 18 56 51 53,8 5 51 9 41 13 59 8 31
977792,52 5 5 28 35 8 52 35 10,52 56 58 18 5 6 58 15 21
977792,10 8 32 9 16 12 26 21 22,10 1 47 41 21 51 10 57 39
977792,12 29 23 29 0 18 46 59 42,12 25 2 53 53 17 7 22 43
977792,18 49 32 4 29 19 31 4 44,18 27 11 7 31 46 17 21 25
977792,49 5 20 50 48 42 2 30 36,49 55 30 55 10 15 17 48 33
977792,11 34 16 41 58 17 57 22 2,11 41 21 35 2 23 24 9 10
977792,6 1 28 26 49 59 46 31 39,6 7 32 55 9 31 50 39 28
977792,13 35 38 16 41 35 42 48 48,13 47 6 40 51 4 18 28 55
977792,53 42 5 12 2 14 16 36 21,53 32 34 55 54 35 58 11 51
977792,14 27 5 54 14 7 34 40 13,14 48 53 8 37 40 24 36 8
977792,17 58 30 27 47 2 57 38 44,17 37 28 40 49 48 44 18 49
977792,56 19 2 15 10 36 53 23 26,56 25 24 0 10 14 25 2 50
977792,41 18 22 18 11 25 44 42 57,41 13 11 54 58 21 25 59 2
977792,7 22 14 18 29 1 30 31 41,7 40 18 46 21 22 31 23 10
977792,49 42 21 39 5 56 2 51 17,49 44 25 49 55 1 0 51 12
977792,42 49 38 57 19 27 13 5 46,42 18 52 38 5 54 34 28 9
977792,54 36 44 3 2 44 37 10 30,54 22 42 37 38 34 3 6 15
977792,52 8 43 21 16 45 37 19 42,52 50 18 43 27 59 22 59 17
977792,7 30 12 2 48 9 30 29 42,7 33 54 56 22 14 58 19 3
977792,20 7 58 5 50 22 58 33 40,20 17 37 44 6 46 5 51 39
