seed,input,target
581314,9 55 39 32 0,9 4 43 15 15
581314,5 50 33 42 23,5 55 28 10 33
581314,17 8 19 30 20,17 25 44 14 34
581314,17 1 40 14 17,17 18 58 12 29
581314,22 20 26 52 44,22 42 8 0 44
581314,54 52 10 22 20,54 46 56 18 38
581314,23 38 35 35 19,23 1 36 11 30
581314,13 35 36 42 1,13 48 24 6 7
581314,33 54 25 27 1,33 27 52 19 20
581314,2 42 48 18 35,2 44 32 50 25
581314,31 52 38 36 37,31 23 1 37 14
581314,2 59 35 41 22,2 1 36 17 39
581314,57 51 41 56 56,57 48 29 25 21
581314,28 8 16 39 26,28 36 52 31 57
581314,7 40 42 58 38,7 47 29 27 5
581314,23 20 17 43 25,23 43 0 43 8
581314,38 25 15 23 55,38 3 18 41 36
581314,43 39 45 44 11,43 22 7 51 2
581314,0 16 7 22 22,0 16 23 45 7
581314,53 34 30 37 57,53 27 57 34 31
581314,16 45 16 28 2,16 1 17 45 47
581314,34 31 31 18 43,34 5 36 54 37
581314,9 55 12 54 41,9 4 16 10 51
581314,45 24 21 7 25,45 9 30 37 2
581314,36 20 1 2 0,36 56 57 59 59
581314,15 19 11 14 30,15 34 45 59 29
581314,33 56 0 34 21,33 29 29 3 24
581314,29 34 48 6 7,29 3 51 57 4
581314,12 1 46 37 55,12 13 59 36 31
581314,51 47 3 58 13,51 38 41 39 52
581314,14 4 15 46 37,14 18 33 19 56
581314,11 38 25 16 19,11 49 14 30 49
581314,21 29 50 52 54,21 50 40 32 26
581314,50 45 7 39 27,50 35 42 21 48
581314,9 48 33 24 57,9 57 30 54 51
581314,42 1 19 56 59,42 43 2 58 57
581314,58 43 17 34 57,58 41 58 32 29
581314,51 15 17 5 27,51 6 23 28 55
581314,52 42 43 43 8,52 34 17 0 8
581314,47 5 40 58 43,47 52 32 30 13
581314,1 7 41 43 13,1 8 49 32 45
581314,19 58 10 54 0,19 17 27 21 21
581314,55 30 40 3 57,55 25 5 8 5
581314,0 11 2 16 11,0 11 13 29 40
581314,57 47 35 29 5,57 44 19 48 53
581314,44 5 6 8 46,44 49 55 3 49
581314,0 50 20 48 22,0 50 10 58 20
581314,42 6 58 34 52,42 48 46 20 12
581314,32 57 0 33 16,32 29 29 2 18
581314,6 17 45 24 25,6 23 8 32 57
581314,9 52 22 14 3,9 1 23 37 40
581314,50 34 42 30 44,50 24 6 36 20
581314,35 1 9 56 3,35 36 45 41 44
581314,17 48 20 26 39,17 5 25 51 30
581314,1 39 23 12 56,1 40 3 15 11
581314,52 9 9 48 33,52 1 10 58 31
581314,10 19 45 35 47,10 29 14 49 36
581314,18 17 20 19 33,18 35 55 14 47
581314,56 54 32 58 53,56 50 22 20 13
581314,57 58 54 14 1,57 55 49 3 4
581314,37 7 51 35 35,37 44 35 10 45
581314,15 15 18 52 25,15 30 48 40 5
581314,54 17 50 55 9,54 11 1 56 5
581314,38 3 43 51 43,38 41 24 15 58
581314,39 19 25 43 2,39 58 23 6 8
581314,52 36 1 43 10,52 28 29 12 22
581314,0 49 15 23 54,0 49 4 27 21
581314,32 30 21 26 33,32 2 23 49 22
581314,20 57 42 10 23,20 17 59 9 32
581314,18 24 39 38 11,18 42 21 59 10
581314,18 13 59 24 56,18 31 30 54 50
581314,23 26 10 35 47,23 49 59 34 21
581314,54 57 31 47 30,54 51 22 9 39
581314,5 48 43 41 22,5 53 36 17 39
581314,58 27 34 13 53,58 25 59 12 5
581314,56 53 30 6 57,56 49 19 25 22
581314,56 13 47 59 48,56 9 56 55 43
581314,48 10 29 31 40,48 58 27 58 38
581314,7 20 30 51 33,7 27 57 48 21
581314,58 30 50 13 52,58 28 18 31 23
581314,39 19 53 18 57,39 58 51 9 6
581314,37 19 20 35 8,37 56 16 51 59
581314,35 37 49 45 1,35 12 1 46 47
581314,6 35 58 51 13,6 41 39 30 43
581314,18 31 54 36 11,18 49 43 19 30
581314,28 4 5 45 31,28 32 37 22 53
581314,54 30 30 44 44,54 24 54 38 22
581314,0 13 7 25 38,0 13 20 45 23
581314,56 6 43 23 17,56 2 45 8 25
581314,26 46 28 16 30,26 12 40 56 26
581314,42 14 32 24 38,42 56 28 52 30
581314,18 59 57 28 53,18 17 14 42 35
581314,1 33 23 56 28,1 34 57 53 21
581314,17 58 18 46 53,17 15 33 19 12
581314,24 47 37 56 57,24 11 48 44 41
581314,19 47 59 48 18,19 6 5 53 11
581314,46 4 45 51 39,46 50 35 26 5
581314,18 52 12 35 20,18 10 22 57 17
581314,44 41 19 46 31,44 25 44 30 1
581314,25 52 53 2 38,25 17 10 12 50
581314,20 27 17 15 21,20 47 4 19 40
581314,14 35 3 49 50,14 49 52 41 31
581314,58 5 19 18 37,58 3 22 40 17
581314,6 8 2 20 31,6 14 16 36 7
581314,56 53 2 27 17,56 49 51 18 35
581314,57 3 48 4 28,57 0 48 52 20
581314,9 1 51 9 47,9 10 1 10 57
581314,17 8 22 3 48,17 25 47 50 38
581314,28 14 35 14 54,28 42 17 31 25
581314,37 17 13 16 3,37 54 7 23 26
581314,59 57 19 38 41,59 56 15 53 34
581314,52 2 20 4 56,52 54 14 18 14
581314,6 58 40 30 50,6 4 44 14 4
581314,33 39 52 41 45,33 12 4 45 30
581314,41 53 55 12 40,41 34 29 41 21
581314,33 6 30 22 8,33 39 9 31 39
581314,41 43 31 0 48,41 24 55 55 43
581314,27 57 45 19 7,27 24 9 28 35
581314,48 2 41 27 27,48 50 31 58 25
581314,36 14 28 40 7,36 50 18 58 5
581314,14 12 46 5 53,14 26 12 17 10
581314,57 25 58 53 59,57 22 20 13 12
581314,13 21 55 41 7,13 34 29 10 17
581314,44 42 58 38 53,44 26 24 2 55
581314,23 27 26 41 40,23 50 16 57 37
581314,31 30 21 21 38,31 1 22 43 21
581314,36 22 56 2 4,36 58 54 56 0
581314,30 37 55 9 49,30 7 2 11 0
581314,49 3 50 37 38,49 52 42 19 57
581314,25 10 11 49 51,25 35 46 35 26
581314,12 8 57 39 59,12 20 17 56 55
581314,4 16 38 38 48,4 20 58 36 24
581314,0 7 24 56 30,0 7 31 27 57
581314,42 7 44 12 13,42 49 33 45 58
581314,1 19 3 27 17,1 20 23 50 7
581314,4 59 54 24 3,4 3 57 21 24
581314,41 38 2 30 20,41 19 21 51 11
581314,28 40 10 12 59,28 8 18 30 29
581314,22 16 32 52 31,22 38 10 2 33
581314,38 40 46 8 52,38 18 4 12 4
581314,32 54 17 33 3,32 26 43 16 19
581314,42 41 54 3 37,42 23 17 20 57
581314,58 30 18 6 19,58 28 46 52 11
581314,4 25 49 52 34,4 29 18 10 44
581314,54 24 7 9 35,54 18 25 34 9
581314,10 24 31 3 5,10 34 5 8 13
581314,32 3 13 18 50,32 35 48 6 56
581314,39 4 8 38 35,39 43 51 29 4
581314,56 3 44 7 10,56 59 43 50 0
581314,25 33 17 3 56,25 58 15 18 14
581314,41 39 28 29 10,41 20 48 17 27
581314,27 58 0 15 38,27 25 25 40 18
581314,32 10 24 29 55,32 42 6 35 30
581314,50 55 41 23 1,50 45 26 49 50
581314,18 31 19 11 4,18 49 8 19 23
581314,37 28 37 8 10,37 5 42 50 0
581314,19 6 13 15 13,19 25 38 53 6
581314,20 31 57 47 0,20 51 48 35 35
581314,22 29 25 27 34,22 51 16 43 17
581314,1 46 42 44 16,1 47 29 13 29
581314,35 36 14 11 16,35 11 25 36 52
581314,38 56 34 27 14,38 34 8 35 49
581314,41 45 51 0 55,41 26 17 17 12
581314,0 28 2 2 31,0 28 30 32 3
581314,9 8 51 28 51,9 17 8 36 27
581314,30 51 59 34 20,30 21 20 54 14
581314,18 17 48 8 11,18 35 23 31 42
581314,3 14 56 57 12,3 17 13 10 22
581314,6 47 53 34 24,6 53 46 20 44
581314,26 11 48 12 36,26 37 25 37 13
581314,34 30 51 11 55,34 4 55 6 1
581314,51 9 51 57 55,51 0 51 48 43
581314,55 57 13 3 30,55 52 5 8 38
581314,55 46 10 53 43,55 41 51 44 27
581314,40 2 4 49 11,40 42 46 35 46
581314,48 43 0 16 11,48 31 31 47 58
581314,23 35 49 40 6,23 58 47 27 33
581314,6 41 14 5 8,6 47 1 6 14
581314,1 46 33 56 9,1 47 20 16 25
581314,40 25 41 17 12,40 5 46 3 15
581314,41 56 52 59 27,41 37 29 28 55
581314,39 17 8 5 21,39 56 4 9 30
581314,59 47 13 13 3,59 46 59 12 15
581314,12 34 45 14 44,12 46 31 45 29
581314,57 9 33 19 26,57 6 39 58 24
581314,39 45 19 0 46,39 24 43 43 29
581314,15 2 9 27 45,15 17 26 53 38
581314,24 46 38 31 21,24 10 48 19 40
581314,29 25 48 41 46,29 54 42 23 9
581314,7 59 14 10 26,7 6 20 30 56
581314,54 29 55 0 54,54 23 18 18 12
581314,58 50 21 9 25,58 48 9 18 43
581314,37 3 40 45 28,37 40 20 5 33
581314,31 46 49 42 31,31 17 6 48 19
581314,4 32 57 10 7,4 36 33 43 50
581314,21 21 55 8 57,21 42 37 45 42
581314,28 34 22 9 39,28 2 24 33 12
581314,36 35 42 7 37,36 11 53 0 37
581314,44 2 41 27 17,44 46 27 54 11
581314,56 21 34 26 18,56 17 51 17 35
581314,44 43 51 13 10,44 27 18 31 41
581314,32 34 20 34 26,32 6 26 0 26
581314,57 42 53 32 25,57 39 32 4 29
581314,38 37 12 38 3,38 15 27 5 8
581314,29 32 46 34 31,29 1 47 21 52
581314,40 2 23 58 43,40 42 5 3 46
581314,20 2 24 33 49,20 22 46 19 8
581314,17 41 33 22 26,17 58 31 53 19
581314,32 53 48 3 39,32 25 13 16 55
581314,10 29 0 54 18,10 39 39 33 51
581314,41 31 18 8 12,41 12 30 38 50
581314,49 13 7 3 27,49 2 9 12 39
581314,50 31 4 51 41,50 21 25 16 57
581314,12 32 28 18 16,12 44 12 30 46
581314,37 18 35 29 44,37 55 30 59 43
581314,42 41 47 34 26,42 23 10 44 10
581314,59 17 34 55 5,59 16 50 45 50
581314,54 33 31 49 54,54 27 58 47 41
581314,29 56 4 30 8,29 25 29 59 7
581314,54 43 56 56 17,54 37 33 29 46
581314,40 34 14 10 8,40 14 28 38 46
581314,48 47 25 26 51,48 35 0 26 17
581314,17 50 40 47 37,17 7 47 34 11
581314,50 35 12 49 24,50 25 37 26 50
581314,3 7 18 15 3,3 10 28 43 46
581314,43 3 36 50 30,43 46 22 12 42
581314,22 9 58 4 36,22 31 29 33 9
581314,25 35 51 57 0,25 0 51 48 48
581314,0 11 26 0 13,0 11 37 37 50
581314,19 27 23 32 38,19 46 9 41 19
581314,8 35 9 50 36,8 43 52 42 18
581314,1 33 6 45 12,1 34 40 25 37
581314,22 51 53 31 47,22 13 6 37 24
581314,12 18 41 49 48,12 30 11 0 48
581314,57 31 38 45 56,57 28 6 51 47
581314,12 58 52 1 16,12 10 2 3 19
581314,33 30 49 36 32,33 3 52 28 0
581314,21 18 44 26 47,21 39 23 49 36
581314,17 41 29 12 26,17 58 27 39 5
581314,38 29 4 10 13,38 7 11 21 34
581314,1 48 49 31 44,1 49 38 9 53
581314,8 33 31 8 47,8 41 12 20 7
581314,45 43 9 14 13,45 28 37 51 4
581314,37 53 16 10 44,37 30 46 56 40
581314,57 55 33 50 53,57 52 25 15 8
581314,37 47 59 44 30,37 24 23 7 37
581314,45 29 41 3 53,45 14 55 58 51
581314,28 46 23 32 51,28 14 37 9 0
581314,57 43 59 41 42,57 40 39 20 2
581314,43 29 20 28 18,43 12 32 0 18
581314,17 23 49 20 57,17 40 29 49 46
581314,17 24 32 12 32,17 41 13 25 57
581314,16 59 16 4 17,16 15 31 35 52
581314,33 1 23 31 56,33 34 57 28 24
581314,36 33 5 21 47,36 9 14 35 22
581314,5 21 51 47 57,5 26 17 4 1
581314,51 0 12 0 58,51 51 3 3 1
581314,28 4 19 8 7,28 32 51 59 6
581314,25 22 20 2 40,25 47 7 9 49
581314,59 4 2 9 25,59 3 5 14 39
581314,22 19 19 15 24,22 41 0 15 39
581314,52 11 33 8 25,52 3 36 44 9
581314,37 29 49 10 53,37 6 55 5 58
581314,3 36 5 57 24,3 39 44 41 5
581314,49 57 54 35 55,49 46 40 15 10
581314,27 33 3 19 19,27 0 3 22 41
581314,41 41 7 41 15,41 22 29 10 25
581314,22 32 7 39 38,22 54 1 40 18
581314,7 28 56 32 2,7 35 31 3 5
581314,29 17 42 27 5,29 46 28 55 0
581314,27 34 12 4 7,27 1 13 17 24
581314,1 5 15 32 53,1 6 21 53 46
581314,34 5 24 39 58,34 39 3 42 40
581314,9 49 7 45 7,9 58 5 50 57
581314,20 2 14 47 49,20 22 36 23 12
581314,25 24 1 27 12,25 49 50 17 29
581314,39 28 40 54 32,39 7 47 41 13
581314,28 53 1 55 18,28 21 22 17 35
581314,53 16 15 42 53,53 9 24 6 59
581314,47 38 2 40 57,47 25 27 7 4
581314,38 56 0 20 43,38 34 34 54 37
581314,3 47 21 59 35,3 50 11 10 45
581314,56 53 15 5 45,56 49 4 9 54
581314,32 26 15 7 46,32 58 13 20 6
581314,20 25 12 17 49,20 45 57 14 3
581314,42 29 27 12 31,42 11 38 50 21
581314,14 46 59 47 18,14 0 59 46 4
581314,5 59 14 9 25,5 4 18 27 52
581314,47 52 22 6 1,47 39 1 7 8
581314,25 8 2 59 14,25 33 35 34 48
581314,27 34 25 54 21,27 1 26 20 41
581314,34 7 54 31 37,34 41 35 6 43
581314,11 1 38 37 0,11 12 50 27 27
581314,54 12 56 41 49,54 6 2 43 32
581314,9 14 5 21 1,9 23 28 49 50
581314,44 23 59 33 37,44 7 6 39 16
581314,44 16 27 52 34,44 0 27 19 53
581314,44 39 37 31 58,44 23 0 31 29
581314,27 38 41 23 47,27 5 46 9 56
581314,20 41 27 2 58,20 1 28 30 28
581314,15 25 41 49 45,15 40 21 10 55
581314,40 55 46 33 27,40 35 21 54 21
581314,0 54 36 22 18,0 54 30 52 10
581314,22 39 10 49 58,22 1 11 0 58
581314,7 21 8 49 22,7 28 36 25 47
581314,59 39 25 5 49,59 38 3 8 57
581314,45 22 17 13 46,45 7 24 37 23
581314,50 51 21 44 30,50 41 2 46 16
581314,57 59 9 5 19,57 56 5 10 29
581314,12 17 55 12 12,12 29 24 36 48
581314,15 22 27 53 6,15 37 4 57 3
581314,28 57 19 43 27,28 25 44 27 54
581314,31 35 51 44 59,31 6 57 41 40
581314,10 8 43 33 7,10 18 1 34 41
581314,25 40 27 48 58,25 5 32 20 18
581314,23 10 12 43 39,23 33 45 28 7
581314,24 25 48 34 50,24 49 37 11 1
581314,43 36 52 58 16,43 19 11 9 25
581314,2 8 15 3 0,2 10 25 28 28
581314,31 31 29 32 58,31 2 31 3 1
581314,35 50 18 57 8,35 25 43 40 48
581314,6 15 54 2 21,6 21 15 17 38
581314,45 22 26 29 13,45 7 33 2 15
581314,17 7 59 55 53,17 24 23 18 11
581314,27 53 31 42 6,27 20 51 33 39
581314,12 41 52 52 52,12 53 45 37 29
581314,45 29 47 49 12,45 14 1 50 2
581314,39 36 25 28 25,39 15 40 8 33
581314,21 33 2 0 15,21 54 56 56 11
581314,50 58 53 13 57,50 48 41 54 51
581314,43 41 45 25 33,43 24 9 34 7
581314,0 11 10 14 4,0 11 21 35 39
581314,51 42 35 9 8,51 33 8 17 25
581314,31 34 4 51 18,31 5 9 0 18
581314,28 22 49 41 43,28 50 39 20 3
581314,31 9 54 52 10,31 40 34 26 36
581314,54 19 48 36 50,54 13 1 37 27
581314,29 30 51 8 53,29 59 50 58 51
581314,33 54 35 8 37,33 27 2 10 47
581314,48 46 46 26 1,48 34 20 46 47
581314,19 38 28 55 30,19 57 25 20 50
581314,47 34 55 31 59,47 21 16 47 46
581314,8 35 59 45 43,8 43 42 27 10
581314,26 34 6 13 10,26 0 6 19 29
581314,29 56 35 33 20,29 25 0 33 53
581314,14 46 11 34 46,14 0 11 45 31
581314,49 37 53 32 39,49 26 19 51 30
581314,43 11 2 32 0,43 54 56 28 28
581314,14 52 57 16 53,14 6 3 19 12
581314,42 28 45 51 35,42 10 55 46 21
581314,58 10 46 5 47,58 8 54 59 46
581314,15 33 47 14 14,15 48 35 49 3
581314,40 19 2 35 43,40 59 1 36 19
581314,31 18 51 40 7,31 49 40 20 27
581314,51 55 19 13 31,51 46 5 18 49
581314,22 30 32 23 14,22 52 24 47 1
581314,55 14 2 40 41,55 9 11 51 32
581314,41 3 55 36 33,41 44 39 15 48
581314,45 37 41 47 34,45 22 3 50 24
581314,8 29 7 15 12,8 37 44 59 11
581314,17 4 50 50 36,17 21 11 1 37
581314,42 14 54 27 4,42 56 50 17 21
581314,34 35 21 58 31,34 9 30 28 59
581314,8 45 49 57 35,8 53 42 39 14
581314,17 9 23 54 28,17 26 49 43 11
581314,45 40 25 19 39,45 25 50 9 48
581314,53 45 29 26 25,53 38 7 33 58
581314,20 37 6 56 29,20 57 3 59 28
581314,50 26 9 0 2,50 16 25 25 27
581314,44 55 36 31 13,44 39 15 46 59
581314,46 36 55 4 37,46 22 17 21 58
581314,26 5 51 45 3,26 31 22 7 10
581314,47 39 10 52 8,47 26 36 28 36
581314,19 23 55 13 8,19 42 37 50 58
581314,5 42 20 1 32,5 47 7 8 40
581314,33 51 21 43 36,33 24 45 28 4
581314,25 52 25 2 36,25 17 42 44 20
581314,12 11 9 53 15,12 23 32 25 40
581314,28 28 39 35 8,28 56 35 10 18
581314,13 23 22 6 8,13 36 58 4 12
581314,34 24 16 16 47,34 58 14 30 17
581314,24 6 51 34 8,24 30 21 55 3
581314,17 13 48 31 16,17 30 18 49 5
581314,41 18 33 43 37,41 59 32 15 52
581314,35 34 45 9 3,35 9 54 3 6
581314,14 3 24 55 57,14 17 41 36 33
581314,0 39 17 57 33,0 39 56 53 26
581314,36 24 33 21 50,36 0 33 54 44
581314,23 11 57 42 52,23 34 31 13 5
581314,39 42 21 51 55,39 21 42 33 28
581314,45 29 1 54 14,45 14 15 9 23
581314,10 21 45 37 26,10 31 16 53 19
581314,2 51 21 29 5,2 53 14 43 48
581314,58 56 23 8 47,58 54 17 25 12
581314,0 41 7 46 24,0 41 48 34 58
581314,45 21 22 3 14,45 6 28 31 45
581314,47 19 44 23 10,47 6 50 13 23
581314,42 43 16 36 3,42 25 41 17 20
581314,41 42 51 28 49,41 23 14 42 31
581314,1 27 37 18 55,1 28 5 23 18
581314,52 7 23 21 56,52 59 22 43 39
581314,27 15 0 32 47,27 42 42 14 1
581314,58 42 36 26 19,58 40 16 42 1
581314,3 58 2 36 3,3 1 3 39 42
581314,52 43 2 24 1,52 35 37 1 2
581314,6 58 58 36 12,6 4 2 38 50
581314,25 2 33 12 6,25 27 0 12 18
581314,41 43 14 55 10,41 24 38 33 43
581314,41 12 7 30 36,41 53 0 30 6
581314,33 36 59 47 22,33 9 8 55 17
581314,3 23 59 6 40,3 26 25 31 11
581314,38 12 46 18 38,38 50 36 54 32
581314,18 43 33 49 30,18 1 34 23 53
581314,39 3 57 45 41,39 42 39 24 5
581314,31 12 43 15 44,31 43 26 41 25
581314,45 59 35 5 6,45 44 19 24 30
581314,55 17 4 5 14,55 12 16 21 35
581314,19 10 18 44 45,19 29 47 31 16
581314,46 47 5 7 46,46 33 38 45 31
581314,53 24 34 52 15,53 17 51 43 58
581314,32 54 20 25 48,32 26 46 11 59
581314,38 48 42 43 46,38 26 8 51 37
581314,11 7 28 28 4,11 18 46 14 18
581314,33 56 15 29 10,33 29 44 13 23
581314,35 57 12 57 3,35 32 44 41 44
581314,53 5 42 40 28,53 58 40 20 48
581314,33 32 50 8 51,33 5 55 3 54
581314,12 38 7 22 27,12 50 57 19 46
581314,59 4 10 40 12,59 3 13 53 5
581314,2 15 18 42 47,2 17 35 17 4
581314,55 24 41 7 9,55 19 0 7 16
581314,51 15 38 39 27,51 6 44 23 50
581314,59 15 58 32 23,59 14 12 44 7
581314,17 23 36 33 5,17 40 16 49 54
581314,13 46 46 51 0,13 59 45 36 36
581314,17 12 32 5 4,17 29 1 6 10
581314,4 27 6 40 48,4 31 37 17 5
581314,5 18 50 4 38,5 23 13 17 55
581314,1 1 7 59 33,1 2 9 8 41
581314,31 33 7 17 22,31 4 11 28 50
581314,39 53 33 8 52,39 32 5 13 5
581314,31 56 34 37 58,31 27 1 38 36
581314,16 39 21 13 11,16 55 16 29 40
581314,54 56 23 20 49,54 50 13 33 22
581314,35 40 1 37 55,35 15 16 53 48
581314,2 4 48 2 8,2 6 54 56 4
581314,13 2 4 4 41,13 15 19 23 4
581314,21 11 38 16 18,21 32 10 26 44
581314,8 14 24 5 42,8 22 46 51 33
581314,19 37 11 23 30,19 56 7 30 0
581314,7 17 39 28 10,7 24 3 31 41
581314,38 42 56 16 59,38 20 16 32 31
581314,42 8 9 7 17,42 50 59 6 23
581314,37 6 56 14 53,37 43 39 53 46
581314,11 49 21 20 40,11 0 21 41 21
581314,44 21 16 43 12,44 5 21 4 16
581314,21 59 25 47 25,21 20 45 32 57
581314,10 48 49 20 3,10 58 47 7 10
581314,9 56 7 3 54,9 5 12 15 9
581314,58 3 52 53 38,58 1 53 46 24
581314,25 31 25 48 46,25 56 21 9 55
581314,57 8 30 0 58,57 5 35 35 33
581314,19 1 42 3 10,19 20 2 5 15
581314,19 52 42 59 57,19 11 53 52 49
581314,1 12 0 21 19,1 13 13 34 53
581314,5 39 32 11 17,5 44 16 27 44
581314,58 44 52 46 51,58 42 34 20 11
581314,6 39 21 40 28,6 45 6 46 14
581314,29 13 23 4 1,29 42 5 9 10
581314,34 30 50 16 24,34 4 54 10 34
581314,19 1 3 18 47,19 20 23 41 28
581314,37 28 6 57 37,37 5 11 8 45
581314,27 54 24 45 57,27 21 45 30 27
581314,17 49 43 8 45,17 6 49 57 42
581314,27 5 36 4 54,27 32 8 12 6
581314,46 55 5 5 7,46 41 46 51 58
581314,30 32 21 51 44,30 2 23 14 58
581314,7 47 42 15 28,7 54 36 51 19
581314,38 33 7 38 1,38 11 18 56 57
581314,38 17 19 26 55,38 55 14 40 35
581314,35 58 59 32 47,35 33 32 4 51
581314,35 49 31 58 10,35 24 55 53 3
581314,45 27 6 51 51,45 12 18 9 0
581314,22 59 7 5 24,22 21 28 33 57
581314,37 43 3 12 46,37 20 23 35 21
581314,31 37 6 22 48,31 8 14 36 24
581314,30 14 39 20 40,30 44 23 43 23
581314,53 41 42 43 50,53 34 16 59 49
581314,16 36 56 38 41,16 52 48 26 7
581314,19 48 19 14 56,19 7 26 40 36
581314,49 49 54 56 31,49 38 32 28 59
581314,47 13 37 14 14,47 0 37 51 5
581314,48 52 5 51 41,48 40 45 36 17
581314,54 46 2 42 31,54 40 42 24 55
581314,39 46 35 12 29,39 25 0 12 41
581314,36 7 11 6 3,36 43 54 0 3
581314,32 31 2 9 56,32 3 5 14 10
581314,37 24 43 14 32,37 1 44 58 30
581314,54 25 16 24 35,54 19 35 59 34
581314,23 51 58 2 37,23 14 12 14 51
581314,51 2 34 20 54,51 53 27 47 41
581314,7 33 34 11 41,7 40 14 25 6
581314,59 30 37 58 45,59 29 6 4 49
581314,0 23 20 58 59,0 23 43 41 40
581314,43 10 14 35 41,43 53 7 42 23
581314,15 28 45 47 40,15 43 28 15 55
581314,13 43 18 25 52,13 56 14 39 31
581314,34 4 43 47 30,34 38 21 8 38
581314,46 17 12 0 37,46 3 15 15 52
581314,22 37 45 6 3,22 59 44 50 53
581314,44 45 19 16 0,44 29 48 4 4
581314,46 35 12 16 11,46 21 33 49 0
581314,45 12 23 11 28,45 57 20 31 59
581314,13 52 3 58 37,13 5 8 6 43
581314,21 39 11 10 49,21 0 11 21 10
581314,7 34 3 10 57,7 41 44 54 51
581314,17 47 50 3 36,17 4 54 57 33
581314,14 54 57 13 41,14 8 5 18 59
581314,34 44 47 54 9,34 18 5 59 8
581314,25 44 24 32 22,25 9 33 5 27
581314,30 31 28 46 49,30 1 29 15 4
581314,33 3 35 33 27,33 36 11 44 11
581314,16 20 29 55 18,16 36 5 0 18
581314,56 2 53 1 34,56 58 51 52 26
581314,0 16 5 3 11,0 16 21 24 35
581314,42 21 1 24 18,42 3 4 28 46
581314,29 41 1 0 16,29 10 11 11 27
581314,9 47 33 20 34,9 56 29 49 23
581314,55 30 35 2 1,55 25 0 2 3
581314,16 59 5 43 20,16 15 20 3 23
581314,7 39 24 32 5,7 46 10 42 47
581314,45 57 14 19 3,45 42 56 15 18
581314,2 47 49 48 29,2 49 38 26 55
581314,32 51 57 25 48,32 23 20 45 33
581314,25 56 5 18 17,25 21 26 44 1
581314,14 4 22 22 42,14 18 40 2 44
581314,11 55 27 9 14,11 6 33 42 56
581314,11 3 15 5 21,11 14 29 34 55
581314,55 1 18 12 11,55 56 14 26 37
581314,44 16 34 43 7,44 0 34 17 24
581314,0 3 28 56 56,0 3 31 27 23
581314,29 2 52 11 36,29 31 23 34 10
581314,39 8 30 3 26,39 47 17 20 46
581314,25 31 9 9 26,25 56 5 14 40
581314,42 51 51 35 51,42 33 24 59 50
581314,57 43 48 18 16,57 40 28 46 2
581314,31 20 9 45 31,31 51 0 45 16
581314,52 21 7 25 9,52 13 20 45 54
581314,39 31 52 38 23,39 10 2 40 3
581314,42 46 4 48 16,42 28 32 20 36
581314,36 39 22 15 35,36 15 37 52 27
581314,1 16 33 8 16,1 17 50 58 14
581314,18 39 30 37 20,18 57 27 4 24
581314,40 7 58 42 14,40 47 45 27 41
581314,21 59 18 14 46,21 20 38 52 38
581314,35 31 33 43 30,35 6 39 22 52
581314,55 12 5 20 11,55 7 12 32 43
581314,57 29 41 54 45,57 26 7 1 46
581314,17 26 23 30 56,17 43 6 36 32
581314,37 44 32 47 56,37 21 53 40 36
581314,49 22 36 44 32,49 11 47 31 3
581314,53 14 53 37 47,53 7 0 37 24
581314,22 30 19 29 16,22 52 11 40 56
581314,17 13 11 54 30,17 30 41 35 5
