seed,input,target
348375,0 38 0 48 13,0 38 38 6 19
348375,58 28 49 10 40,58 36 5 15 25
348375,8 40 46 7 19,8 48 34 31 20
348375,16 8 31 48 18,16 14 55 13 1
348375,44 7 7 5 50,44 41 48 43 23
348375,57 51 18 55 54,57 8 16 31 15
348375,16 25 41 24 47,16 41 32 56 13
348375,35 18 47 38 3,35 23 50 28 21
348375,48 56 37 21 46,48 24 11 42 38
348375,33 40 9 23 44,33 3 2 25 59
348375,22 45 18 43 45,22 57 45 38 3
348375,11 41 52 41 4,11 22 44 35 39
348375,13 30 30 50 48,13 53 23 43 31
348375,13 48 45 49 59,13 21 56 15 34
348375,0 46 5 52 38,0 46 41 23 11
348375,55 10 7 1 50,55 45 42 43 23
348375,8 27 5 6 8,8 25 20 26 24
348375,43 23 22 3 13,43 16 48 41 54
348375,14 58 17 59 31,14 32 29 48 9
348375,42 21 7 44 3,42 13 10 24 27
348375,5 20 2 12 30,5 25 27 39 49
348375,16 43 33 48 15,16 29 12 20 35
348375,16 34 10 6 57,16 50 40 46 23
348375,25 39 44 22 49,25 14 28 0 49
348375,22 14 14 33 49,22 36 20 13 22
348375,48 47 10 44 24,48 35 25 59 33
348375,58 26 33 38 36,58 34 47 5 31
348375,51 26 43 42 30,51 37 0 42 2
348375,39 19 42 40 31,39 28 50 10 51
348375,17 3 17 28 23,17 10 7 25 8
348375,20 55 40 37 52,20 45 35 42 24
348375,52 2 35 20 53,52 54 29 9 52
348375,3 25 59 49 0,3 28 47 36 36
348375,17 6 9 38 44,17 13 12 50 14
348375,49 37 36 49 17,49 6 32 1 18
348375,17 3 29 43 26,17 10 49 32 58
348375,58 12 1 14 48,58 40 41 55 13
348375,15 16 56 18 25,15 1 57 45 10
348375,48 12 11 6 17,48 50 41 47 54
348375,8 7 34 16 13,8 5 39 25 38
348375,5 54 38 43 12,5 59 27 50 42
348375,34 17 22 21 31,34 21 3 24 15
348375,35 46 5 9 34,35 1 6 5 39
348375,31 38 39 41 37,31 49 8 49 6
348375,11 31 8 8 31,11 52 50 58 29
348375,35 43 51 39 2,35 8 59 28 20
348375,43 32 37 19 49,43 5 32 21 50
348375,51 36 42 6 50,51 27 59 55 5
348375,39 47 32 52 12,39 6 38 10 2
348375,10 33 54 29 50,10 53 7 26 46
348375,53 12 50 57 55,53 45 25 42 27
348375,57 30 56 17 51,57 27 43 50 1
348375,45 25 50 18 51,45 10 30 28 49
348375,6 34 6 12 24,6 30 36 28 2
348375,7 13 31 22 57,7 10 51 33 10
348375,56 27 47 3 24,56 33 0 3 27
348375,48 59 19 34 44,48 27 36 40 34
348375,44 8 57 48 22,44 42 29 57 39
348375,7 25 58 54 14,7 22 40 24 38
348375,34 18 18 24 7,34 22 30 54 51
348375,27 6 33 38 35,27 23 16 54 29
348375,55 52 47 33 55,55 7 44 7 52
348375,57 52 56 58 28,57 9 55 3 21
348375,7 44 40 29 11,7 41 31 50 41
348375,35 2 26 50 44,35 37 53 3 47
348375,46 47 3 0 34,46 33 36 36 40
348375,37 30 29 43 36,37 47 16 29 15
348375,47 40 21 17 3,47 37 58 45 48
348375,9 42 8 31 19,9 41 49 0 19
348375,6 25 32 49 14,6 21 13 22 36
348375,54 54 15 1 49,54 8 13 14 23
348375,50 40 21 5 23,50 10 41 46 19
348375,34 28 52 23 51,34 52 4 27 48
348375,7 22 42 47 9,7 29 51 18 17
348375,41 6 24 9 25,41 47 11 10 45
348375,46 23 0 55 26,46 19 19 34 50
348375,2 41 3 42 16,2 43 46 38 24
348375,26 40 5 36 57,26 56 51 27 44
348375,41 26 0 22 39,41 17 17 49 8
348375,12 56 40 34 39,12 38 8 32 41
348375,6 32 50 2 3,6 38 18 10 13
348375,3 42 33 36 48,3 45 8 34 2
348375,58 17 16 32 16,58 45 51 23 39
348375,45 21 20 42 23,45 16 46 38 51
348375,21 13 54 25 46,21 34 18 43 39
348375,24 17 4 45 15,24 31 35 0 15
348375,47 48 6 38 58,47 35 31 49 27
348375,25 15 28 56 50,25 30 58 4 54
348375,39 13 23 28 29,39 22 5 23 2
348375,37 19 59 7 21,37 26 45 42 13
348375,0 55 10 20 5,0 55 45 15 10
348375,4 20 11 47 19,4 24 35 2 11
348375,34 13 11 17 32,34 27 38 25 17
348375,23 40 2 54 58,23 53 55 9 57
348375,27 0 0 48 8,27 27 27 55 53
348375,16 20 21 0 24,16 46 17 17 41
348375,28 22 15 54 19,28 0 15 39 28
348375,44 37 57 46 55,44 1 58 14 39
348375,47 9 58 25 2,47 46 24 9 1
348375,53 48 18 48 59,53 11 9 47 26
348375,26 25 10 58 49,26 1 11 39 8
348375,6 9 4 27 14,6 5 9 26 30
348375,28 9 22 50 33,28 27 9 59 22
348375,45 56 2 12 21,45 21 23 35 56
348375,4 14 44 58 25,4 18 22 40 15
348375,5 4 5 31 35,5 9 4 35 40
348375,29 30 16 5 40,29 19 5 0 40
348375,0 19 25 47 13,0 19 44 31 24
348375,35 1 52 3 54,35 36 18 11 35
348375,1 0 52 31 33,1 1 53 24 17
348375,32 27 38 55 43,32 59 27 42 35
348375,43 4 27 27 9,43 47 14 41 40
348375,55 59 57 58 4,55 4 51 9 3
348375,50 49 12 58 19,50 19 1 59 48
348375,39 51 7 38 59,39 10 17 55 4
348375,49 16 24 15 16,49 55 39 24 30
348375,27 15 0 9 50,27 32 32 31 11
348375,28 15 7 23 17,28 33 30 53 40
348375,51 11 35 17 47,51 42 7 14 21
348375,24 20 36 35 11,24 4 30 45 56
348375,41 28 39 15 34,41 19 58 43 7
348375,50 28 39 35 35,50 38 47 2 37
348375,39 22 59 29 4,39 51 0 29 23
348375,46 59 51 53 9,46 25 46 29 28
348375,16 54 29 9 8,16 30 59 58 56
348375,28 37 40 27 15,28 15 25 2 17
348375,16 47 24 10 16,16 23 7 17 3
348375,32 12 44 24 47,32 24 58 32 9
348375,22 56 58 17 37,22 48 26 33 40
348375,0 4 4 41 31,0 4 8 49 0
348375,30 31 47 11 41,30 41 38 29 50
348375,2 26 31 48 57,2 28 19 27 44
348375,21 21 12 53 53,21 2 14 37 10
348375,32 56 43 32 27,32 18 21 13 40
348375,14 11 21 4 54,14 5 26 20 44
348375,56 24 5 0 29,56 30 35 35 54
348375,26 22 28 22 48,26 8 26 8 46
348375,3 24 12 17 49,3 27 39 26 55
348375,8 9 36 45 2,8 7 33 8 0
348375,41 47 12 1 11,41 38 20 21 32
348375,11 12 47 48 44,11 3 40 38 2
348375,8 1 37 31 5,8 9 36 47 42
348375,7 20 47 53 57,7 27 54 7 54
348375,33 47 15 49 17,33 0 15 24 31
348375,11 26 9 10 19,11 47 46 56 45
348375,20 48 46 46 51,20 58 14 20 41
348375,21 42 50 26 39,21 53 3 29 18
348375,21 44 6 28 12,21 55 51 39 21
348375,38 34 8 56 27,38 42 40 26 3
348375,29 19 58 24 36,29 38 16 40 6
348375,56 27 13 59 36,56 33 26 45 1
348375,26 7 9 36 15,26 23 22 18 3
348375,54 42 12 58 51,54 16 8 56 7
348375,51 53 52 18 6,51 4 56 44 40
348375,2 14 0 37 39,2 16 16 53 22
348375,49 33 26 48 13,49 2 28 56 49
348375,26 34 52 33 12,26 10 32 45 57
348375,18 6 30 54 24,18 14 54 8 22
348375,28 9 17 49 4,28 27 34 3 7
348375,6 54 48 46 17,6 50 18 24 31
348375,29 11 3 49 32,29 30 33 2 34
348375,16 16 50 17 12,16 2 52 49 51
348375,38 9 37 34 33,38 37 44 8 31
348375,10 46 23 16 59,10 26 9 15 34
348375,16 25 41 38 37,16 41 32 40 7
348375,59 35 16 46 31,59 24 30 6 37
348375,8 16 28 9 19,8 14 42 41 50
348375,2 14 27 54 30,2 16 43 27 17
348375,2 20 3 3 5,2 22 25 28 23
348375,26 19 55 31 23,26 35 10 51 34
348375,52 52 1 8 21,52 4 5 3 24
348375,19 41 13 9 29,19 20 33 32 51
348375,57 59 11 49 17,57 6 17 26 33
348375,0 56 43 25 43,0 56 19 44 37
348375,52 39 10 34 15,52 21 31 45 50
348375,59 16 20 58 21,59 45 15 33 54
348375,13 10 37 24 2,13 3 30 54 56
348375,0 17 53 44 56,0 17 30 4 50
348375,48 53 41 33 49,48 21 52 25 54
348375,30 47 20 32 49,30 7 27 19 28
348375,16 54 31 7 5,16 30 41 48 43
348375,55 46 38 23 23,55 11 59 32 55
348375,22 44 9 32 45,22 56 55 27 52
348375,11 37 34 54 56,11 58 22 46 22
348375,23 57 26 47 4,23 40 16 23 27
348375,10 39 59 11 36,10 59 8 19 55
348375,8 14 7 2 24,8 12 19 11 45
348375,44 0 11 28 11,44 44 55 33 24
348375,43 55 13 46 36,43 28 31 7 33
348375,26 57 43 31 0,26 43 36 47 47
348375,21 7 8 18 12,21 28 26 34 26
348375,21 25 31 16 17,21 6 37 23 30
348375,51 55 31 49 1,51 6 37 6 7
348375,40 9 33 12 33,40 49 2 14 57
348375,31 45 35 54 1,31 6 31 15 16
348375,12 48 6 50 37,12 20 26 46 3
348375,47 49 59 51 18,47 36 15 36 24
348375,53 47 9 36 15,53 10 19 55 40
348375,46 42 18 3 35,46 38 26 29 14
348375,55 45 11 24 15,55 10 1 25 30
348375,44 35 5 54 34,44 9 4 58 22
348375,55 50 26 56 20,55 5 21 47 17
348375,1 6 19 58 34,1 7 16 34 48
348375,52 47 28 48 23,52 19 47 35 58
348375,4 42 30 0 38,4 46 6 6 34
348375,43 0 23 40 13,43 43 16 26 39
348375,28 6 26 14 46,28 24 0 14 20
348375,37 48 14 49 32,37 5 19 28 10
348375,39 31 37 15 18,39 40 7 12 0
348375,28 42 48 15 44,28 50 18 3 47
348375,0 51 2 13 15,0 51 53 46 51
348375,38 36 4 59 57,38 44 48 27 44
348375,39 5 39 20 12,39 34 43 13 5
348375,29 45 38 20 30,29 54 22 2 32
348375,56 52 57 5 48,56 8 55 50 18
348375,48 26 9 53 8,48 14 13 36 34
348375,34 47 28 45 48,34 1 29 54 12
348375,45 43 30 50 28,45 38 48 28 6
348375,16 56 51 33 26,16 32 13 56 32
348375,1 53 46 30 43,1 54 10 50 13
348375,21 16 24 48 37,21 37 51 19 56
348375,18 27 23 58 19,18 45 18 36 25
348375,43 8 47 49 19,43 41 38 7 16
348375,39 25 35 9 54,39 54 29 28 42
348375,46 12 51 28 47,46 58 9 27 54
348375,7 43 52 47 18,7 40 22 59 47
348375,44 2 20 41 0,44 46 16 27 27
348375,20 18 23 23 40,20 38 51 34 4
348375,34 51 26 54 51,34 15 41 25 46
348375,45 8 16 44 13,45 43 59 13 6
348375,30 40 2 5 58,30 0 2 7 55
348375,21 53 30 24 4,21 44 4 28 22
348375,37 7 58 48 14,37 34 12 20 34
348375,33 7 55 52 30,33 30 15 37 47
348375,24 54 24 24 47,24 48 12 46 33
348375,13 0 8 55 35,13 13 11 36 41
348375,27 29 41 20 47,27 6 47 17 24
348375,59 27 2 59 31,59 36 38 17 58
348375,56 29 50 18 35,56 35 15 3 38
348375,59 43 57 3 8,59 12 39 32 30
348375,31 49 3 44 19,31 0 3 47 56
348375,45 37 32 50 20,45 2 34 14 44
348375,31 14 48 51 42,31 25 53 4 46
348375,52 24 5 50 50,52 36 31 11 31
348375,4 1 25 17 32,4 5 20 37 49
348375,43 50 8 23 36,43 23 21 4 30
348375,41 40 20 23 32,41 31 51 34 46
348375,50 25 7 37 34,50 35 32 49 3
348375,57 12 42 25 30,57 49 31 56 26
348375,2 37 21 41 58,2 39 50 11 39
348375,12 32 56 37 11,12 54 0 37 28
348375,57 48 29 34 32,57 15 44 8 30
348375,35 6 56 42 46,35 31 17 29 55
348375,11 9 54 3 17,11 10 34 37 24
348375,51 21 36 40 8,51 32 48 38 36
348375,3 26 27 59 3,3 29 6 55 58
348375,18 4 2 42 51,18 12 14 26 47
348375,13 48 18 23 53,13 21 39 52 5
348375,33 14 30 8 35,33 27 17 15 50
